subject_id,repeat_id,method_name,window_name,window_start_sample,window_stop_sample,n_train,n_test,n_channels,n_times,train_indices_0based,test_indices_0based,train_class_counts,test_class_counts,n_features,accuracy,balanced_accuracy,kappa_sklearn,precision_macro,sensitivity_macro,prediction_counts,confusion_matrix_standard_labels_1_2,confusion_matrix_author_labels_2_1,left_total,left_correct,right_total,right_correct
3,2,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[14, 17, 21, 12, 27, 28, 3, 10, 34, 35, 36, 22, 39, 29, 5, 20, 0, 1, 37, 13, 15, 24, 18, 30]","[38, 31, 25, 9, 19, 23, 8, 7, 26, 11, 2, 16, 4, 33, 6, 32]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,62.5,62.5,0.25,62.5,62.5,"{1: 8, 2: 8}","[[5, 3], [3, 5]]","[[5, 3], [3, 5]]",8,5,8,5
3,2,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[14, 17, 21, 12, 27, 28, 3, 10, 34, 35, 36, 22, 39, 29, 5, 20, 0, 1, 37, 13, 15, 24, 18, 30]","[38, 31, 25, 9, 19, 23, 8, 7, 26, 11, 2, 16, 4, 33, 6, 32]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,56.25,56.25,0.125,56.34920634920635,56.25,"{1: 9, 2: 7}","[[5, 3], [4, 4]]","[[4, 4], [3, 5]]",8,5,8,4
3,3,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[23, 5, 1, 20, 19, 15, 3, 16, 33, 2, 14, 38, 21, 22, 31, 10, 24, 13, 9, 17, 0, 4, 28, 32]","[12, 18, 39, 37, 8, 26, 30, 36, 11, 6, 29, 25, 27, 35, 7, 34]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,43.75,43.75,-0.125,42.72727272727273,43.75,"{1: 11, 2: 5}","[[5, 3], [6, 2]]","[[2, 6], [3, 5]]",8,5,8,2
3,3,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[23, 5, 1, 20, 19, 15, 3, 16, 33, 2, 14, 38, 21, 22, 31, 10, 24, 13, 9, 17, 0, 4, 28, 32]","[12, 18, 39, 37, 8, 26, 30, 36, 11, 6, 29, 25, 27, 35, 7, 34]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,43.75,43.75,-0.125,42.72727272727273,43.75,"{1: 11, 2: 5}","[[5, 3], [6, 2]]","[[2, 6], [3, 5]]",8,5,8,2
3,4,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[33, 14, 3, 13, 27, 24, 23, 9, 7, 25, 12, 11, 20, 35, 15, 38, 28, 0, 4, 5, 32, 10, 30, 26]","[8, 39, 31, 19, 18, 36, 6, 29, 22, 34, 16, 2, 37, 1, 17, 21]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,50.0,50.0,0.0,50.0,50.0,"{1: 12, 2: 4}","[[6, 2], [6, 2]]","[[2, 6], [2, 6]]",8,6,8,2
3,4,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[33, 14, 3, 13, 27, 24, 23, 9, 7, 25, 12, 11, 20, 35, 15, 38, 28, 0, 4, 5, 32, 10, 30, 26]","[8, 39, 31, 19, 18, 36, 6, 29, 22, 34, 16, 2, 37, 1, 17, 21]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,43.75,43.75,-0.125,39.743589743589745,43.75,"{1: 13, 2: 3}","[[6, 2], [7, 1]]","[[1, 7], [2, 6]]",8,6,8,1
3,5,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[3, 25, 15, 31, 30, 20, 28, 39, 35, 18, 21, 7, 36, 13, 38, 29, 2, 6, 8, 14, 37, 34, 0, 17]","[32, 27, 11, 26, 16, 4, 12, 5, 1, 22, 10, 9, 19, 23, 24, 33]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,56.25,56.25,0.125,60.256410256410255,56.25,"{1: 3, 2: 13}","[[2, 6], [1, 7]]","[[7, 1], [6, 2]]",8,2,8,7
3,5,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[3, 25, 15, 31, 30, 20, 28, 39, 35, 18, 21, 7, 36, 13, 38, 29, 2, 6, 8, 14, 37, 34, 0, 17]","[32, 27, 11, 26, 16, 4, 12, 5, 1, 22, 10, 9, 19, 23, 24, 33]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,56.25,56.25,0.125,56.34920634920635,56.25,"{1: 9, 2: 7}","[[5, 3], [4, 4]]","[[4, 4], [3, 5]]",8,5,8,4
3,6,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[4, 29, 5, 9, 34, 6, 28, 7, 0, 14, 32, 38, 23, 27, 30, 22, 39, 2, 19, 31, 3, 10, 37, 15]","[11, 25, 35, 26, 24, 33, 8, 20, 36, 18, 17, 21, 1, 13, 12, 16]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,43.75,43.75,-0.125,43.65079365079365,43.75,"{1: 7, 2: 9}","[[3, 5], [4, 4]]","[[4, 4], [5, 3]]",8,3,8,4
3,6,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[4, 29, 5, 9, 34, 6, 28, 7, 0, 14, 32, 38, 23, 27, 30, 22, 39, 2, 19, 31, 3, 10, 37, 15]","[11, 25, 35, 26, 24, 33, 8, 20, 36, 18, 17, 21, 1, 13, 12, 16]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,37.5,37.5,-0.25,37.5,37.5,"{1: 8, 2: 8}","[[3, 5], [5, 3]]","[[3, 5], [5, 3]]",8,3,8,3
3,7,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[20, 19, 4, 36, 23, 30, 31, 9, 17, 5, 15, 21, 18, 32, 37, 27, 28, 16, 29, 34, 10, 24, 7, 12]","[13, 8, 11, 1, 38, 33, 0, 25, 39, 26, 3, 14, 22, 6, 35, 2]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,43.75,43.75,-0.125,39.743589743589745,43.75,"{1: 3, 2: 13}","[[1, 7], [2, 6]]","[[6, 2], [7, 1]]",8,1,8,6
3,7,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[20, 19, 4, 36, 23, 30, 31, 9, 17, 5, 15, 21, 18, 32, 37, 27, 28, 16, 29, 34, 10, 24, 7, 12]","[13, 8, 11, 1, 38, 33, 0, 25, 39, 26, 3, 14, 22, 6, 35, 2]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,12.5,12.5,-0.75,10.0,12.5,"{1: 6, 2: 10}","[[0, 8], [6, 2]]","[[2, 6], [8, 0]]",8,0,8,2
3,8,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[28, 4, 6, 27, 29, 11, 33, 1, 34, 5, 10, 15, 2, 7, 21, 16, 22, 30, 13, 17, 32, 35, 36, 0]","[20, 39, 25, 24, 3, 38, 12, 23, 18, 26, 19, 9, 37, 31, 14, 8]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,31.25,31.25,-0.375,28.181818181818187,31.25,"{1: 5, 2: 11}","[[1, 7], [4, 4]]","[[4, 4], [7, 1]]",8,1,8,4
3,8,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[28, 4, 6, 27, 29, 11, 33, 1, 34, 5, 10, 15, 2, 7, 21, 16, 22, 30, 13, 17, 32, 35, 36, 0]","[20, 39, 25, 24, 3, 38, 12, 23, 18, 26, 19, 9, 37, 31, 14, 8]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,25.0,25.0,-0.5,23.333333333333332,25.0,"{1: 10, 2: 6}","[[3, 5], [7, 1]]","[[1, 7], [5, 3]]",8,3,8,1
3,9,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[39, 36, 1, 6, 16, 37, 8, 7, 28, 12, 24, 35, 19, 23, 34, 4, 3, 14, 29, 9, 26, 22, 17, 31]","[5, 2, 15, 13, 25, 10, 20, 0, 11, 21, 18, 27, 33, 30, 32, 38]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,43.75,43.75,-0.125,43.65079365079365,43.75,"{1: 7, 2: 9}","[[3, 5], [4, 4]]","[[4, 4], [5, 3]]",8,3,8,4
3,9,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[39, 36, 1, 6, 16, 37, 8, 7, 28, 12, 24, 35, 19, 23, 34, 4, 3, 14, 29, 9, 26, 22, 17, 31]","[5, 2, 15, 13, 25, 10, 20, 0, 11, 21, 18, 27, 33, 30, 32, 38]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,50.0,50.0,0.0,50.0,50.0,"{1: 8, 2: 8}","[[4, 4], [4, 4]]","[[4, 4], [4, 4]]",8,4,8,4
3,10,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[30, 37, 10, 31, 14, 35, 36, 20, 28, 15, 9, 17, 22, 38, 11, 13, 21, 34, 8, 12, 23, 5, 19, 24]","[27, 3, 0, 25, 32, 2, 39, 7, 1, 33, 6, 16, 29, 4, 26, 18]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,50.0,50.0,0.0,50.0,50.0,"{1: 10, 2: 6}","[[5, 3], [5, 3]]","[[3, 5], [3, 5]]",8,5,8,3
3,10,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[30, 37, 10, 31, 14, 35, 36, 20, 28, 15, 9, 17, 22, 38, 11, 13, 21, 34, 8, 12, 23, 5, 19, 24]","[27, 3, 0, 25, 32, 2, 39, 7, 1, 33, 6, 16, 29, 4, 26, 18]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,37.5,37.5,-0.25,36.66666666666667,37.5,"{1: 10, 2: 6}","[[4, 4], [6, 2]]","[[2, 6], [4, 4]]",8,4,8,2
4,1,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[5, 24, 21, 14, 32, 12, 27, 38, 9, 33, 7, 3, 0, 17, 11, 30, 18, 29, 6, 19, 8, 2, 22, 13]","[31, 26, 15, 35, 28, 25, 34, 1, 23, 4, 37, 16, 20, 10, 39, 36]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,31.25,31.25,-0.375,30.952380952380953,31.25,"{1: 9, 2: 7}","[[3, 5], [6, 2]]","[[2, 6], [5, 3]]",8,3,8,2
4,1,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[5, 24, 21, 14, 32, 12, 27, 38, 9, 33, 7, 3, 0, 17, 11, 30, 18, 29, 6, 19, 8, 2, 22, 13]","[31, 26, 15, 35, 28, 25, 34, 1, 23, 4, 37, 16, 20, 10, 39, 36]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,43.75,43.75,-0.125,43.65079365079365,43.75,"{1: 9, 2: 7}","[[4, 4], [5, 3]]","[[3, 5], [4, 4]]",8,4,8,3
4,2,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[2, 38, 24, 20, 11, 15, 26, 7, 8, 6, 14, 9, 5, 27, 34, 13, 25, 16, 3, 19, 30, 23, 31, 18]","[37, 28, 36, 39, 21, 17, 29, 12, 1, 10, 0, 35, 33, 22, 32, 4]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,31.25,31.25,-0.375,28.181818181818187,31.25,"{1: 11, 2: 5}","[[4, 4], [7, 1]]","[[1, 7], [4, 4]]",8,4,8,1
4,2,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[2, 38, 24, 20, 11, 15, 26, 7, 8, 6, 14, 9, 5, 27, 34, 13, 25, 16, 3, 19, 30, 23, 31, 18]","[37, 28, 36, 39, 21, 17, 29, 12, 1, 10, 0, 35, 33, 22, 32, 4]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,37.5,37.5,-0.25,33.333333333333336,37.5,"{1: 12, 2: 4}","[[5, 3], [7, 1]]","[[1, 7], [3, 5]]",8,5,8,1
4,3,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[29, 36, 13, 23, 5, 20, 16, 35, 15, 34, 39, 22, 28, 19, 27, 10, 38, 18, 1, 2, 11, 26, 21, 32]","[8, 14, 30, 4, 31, 37, 0, 7, 25, 6, 12, 24, 9, 17, 33, 3]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,31.25,31.25,-0.375,30.952380952380953,31.25,"{1: 7, 2: 9}","[[2, 6], [5, 3]]","[[3, 5], [6, 2]]",8,2,8,3
4,3,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[29, 36, 13, 23, 5, 20, 16, 35, 15, 34, 39, 22, 28, 19, 27, 10, 38, 18, 1, 2, 11, 26, 21, 32]","[8, 14, 30, 4, 31, 37, 0, 7, 25, 6, 12, 24, 9, 17, 33, 3]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,31.25,31.25,-0.375,28.181818181818187,31.25,"{1: 5, 2: 11}","[[1, 7], [4, 4]]","[[4, 4], [7, 1]]",8,1,8,4
4,4,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[31, 25, 24, 18, 16, 27, 12, 0, 39, 38, 9, 34, 17, 19, 7, 30, 23, 20, 35, 3, 1, 28, 4, 22]","[37, 8, 15, 6, 21, 10, 29, 5, 14, 33, 13, 26, 2, 11, 32, 36]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,56.25,56.25,0.125,56.34920634920635,56.25,"{1: 9, 2: 7}","[[5, 3], [4, 4]]","[[4, 4], [3, 5]]",8,5,8,4
4,4,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[31, 25, 24, 18, 16, 27, 12, 0, 39, 38, 9, 34, 17, 19, 7, 30, 23, 20, 35, 3, 1, 28, 4, 22]","[37, 8, 15, 6, 21, 10, 29, 5, 14, 33, 13, 26, 2, 11, 32, 36]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,50.0,50.0,0.0,50.0,50.0,"{1: 8, 2: 8}","[[4, 4], [4, 4]]","[[4, 4], [4, 4]]",8,4,8,4
4,5,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[15, 33, 12, 4, 29, 27, 13, 23, 0, 1, 24, 7, 21, 34, 2, 6, 9, 32, 26, 37, 20, 30, 14, 5]","[16, 18, 36, 10, 31, 25, 22, 8, 35, 38, 19, 3, 17, 11, 28, 39]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,50.0,50.0,0.0,50.0,50.0,"{1: 8, 2: 8}","[[4, 4], [4, 4]]","[[4, 4], [4, 4]]",8,4,8,4
4,5,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[15, 33, 12, 4, 29, 27, 13, 23, 0, 1, 24, 7, 21, 34, 2, 6, 9, 32, 26, 37, 20, 30, 14, 5]","[16, 18, 36, 10, 31, 25, 22, 8, 35, 38, 19, 3, 17, 11, 28, 39]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,50.0,50.0,0.0,50.0,50.0,"{1: 10, 2: 6}","[[5, 3], [5, 3]]","[[3, 5], [3, 5]]",8,5,8,3
4,6,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[15, 7, 29, 20, 32, 37, 31, 8, 11, 5, 2, 17, 38, 12, 25, 33, 6, 27, 16, 30, 26, 22, 24, 21]","[4, 36, 28, 1, 10, 34, 14, 13, 39, 18, 0, 23, 19, 9, 3, 35]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,50.0,50.0,0.0,50.0,50.0,"{1: 8, 2: 8}","[[4, 4], [4, 4]]","[[4, 4], [4, 4]]",8,4,8,4
4,6,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[15, 7, 29, 20, 32, 37, 31, 8, 11, 5, 2, 17, 38, 12, 25, 33, 6, 27, 16, 30, 26, 22, 24, 21]","[4, 36, 28, 1, 10, 34, 14, 13, 39, 18, 0, 23, 19, 9, 3, 35]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,43.75,43.75,-0.125,43.65079365079365,43.75,"{1: 7, 2: 9}","[[3, 5], [4, 4]]","[[4, 4], [5, 3]]",8,3,8,4
4,7,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[10, 25, 29, 18, 17, 12, 2, 16, 19, 26, 36, 0, 8, 21, 22, 39, 14, 34, 37, 15, 33, 3, 11, 35]","[30, 20, 24, 5, 28, 38, 4, 31, 7, 13, 6, 23, 1, 27, 32, 9]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,56.25,56.25,0.125,57.27272727272727,56.25,"{1: 11, 2: 5}","[[6, 2], [5, 3]]","[[3, 5], [2, 6]]",8,6,8,3
4,7,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[10, 25, 29, 18, 17, 12, 2, 16, 19, 26, 36, 0, 8, 21, 22, 39, 14, 34, 37, 15, 33, 3, 11, 35]","[30, 20, 24, 5, 28, 38, 4, 31, 7, 13, 6, 23, 1, 27, 32, 9]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,43.75,43.75,-0.125,43.65079365079365,43.75,"{1: 7, 2: 9}","[[3, 5], [4, 4]]","[[4, 4], [5, 3]]",8,3,8,4
4,8,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[33, 13, 10, 1, 3, 26, 24, 18, 28, 21, 38, 14, 37, 25, 32, 39, 19, 35, 30, 7, 34, 11, 4, 2]","[31, 23, 6, 5, 36, 16, 17, 9, 0, 27, 8, 29, 22, 15, 20, 12]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,37.5,37.5,-0.25,37.5,37.5,"{1: 8, 2: 8}","[[3, 5], [5, 3]]","[[3, 5], [5, 3]]",8,3,8,3
4,8,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[33, 13, 10, 1, 3, 26, 24, 18, 28, 21, 38, 14, 37, 25, 32, 39, 19, 35, 30, 7, 34, 11, 4, 2]","[31, 23, 6, 5, 36, 16, 17, 9, 0, 27, 8, 29, 22, 15, 20, 12]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,43.75,43.75,-0.125,43.65079365079365,43.75,"{1: 9, 2: 7}","[[4, 4], [5, 3]]","[[3, 5], [4, 4]]",8,4,8,3
4,9,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[27, 0, 32, 31, 11, 22, 15, 19, 16, 4, 10, 33, 38, 7, 36, 26, 1, 14, 8, 13, 17, 29, 34, 39]","[3, 23, 6, 20, 5, 35, 37, 9, 28, 30, 24, 25, 21, 2, 18, 12]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,37.5,37.5,-0.25,33.333333333333336,37.5,"{1: 4, 2: 12}","[[1, 7], [3, 5]]","[[5, 3], [7, 1]]",8,1,8,5
4,9,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[27, 0, 32, 31, 11, 22, 15, 19, 16, 4, 10, 33, 38, 7, 36, 26, 1, 14, 8, 13, 17, 29, 34, 39]","[3, 23, 6, 20, 5, 35, 37, 9, 28, 30, 24, 25, 21, 2, 18, 12]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,37.5,37.5,-0.25,36.66666666666667,37.5,"{1: 6, 2: 10}","[[2, 6], [4, 4]]","[[4, 4], [6, 2]]",8,2,8,4
4,10,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[8, 7, 27, 19, 10, 26, 37, 2, 29, 24, 16, 3, 21, 22, 25, 11, 15, 20, 13, 18, 32, 30, 31, 12]","[39, 28, 35, 1, 14, 23, 6, 33, 0, 36, 34, 38, 5, 17, 4, 9]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,56.25,56.25,0.125,57.27272727272727,56.25,"{1: 11, 2: 5}","[[6, 2], [5, 3]]","[[3, 5], [2, 6]]",8,6,8,3
4,10,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[8, 7, 27, 19, 10, 26, 37, 2, 29, 24, 16, 3, 21, 22, 25, 11, 15, 20, 13, 18, 32, 30, 31, 12]","[39, 28, 35, 1, 14, 23, 6, 33, 0, 36, 34, 38, 5, 17, 4, 9]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,50.0,50.0,0.0,50.0,50.0,"{1: 10, 2: 6}","[[5, 3], [5, 3]]","[[3, 5], [3, 5]]",8,5,8,3
5,1,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[6, 16, 25, 34, 24, 9, 17, 36, 12, 4, 23, 5, 19, 28, 0, 39, 33, 35, 13, 3, 14, 22, 20, 1]","[32, 11, 15, 10, 8, 21, 18, 38, 26, 37, 7, 2, 29, 30, 31, 27]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,37.5,37.5,-0.25,36.66666666666667,37.5,"{1: 6, 2: 10}","[[2, 6], [4, 4]]","[[4, 4], [6, 2]]",8,2,8,4
5,1,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[6, 16, 25, 34, 24, 9, 17, 36, 12, 4, 23, 5, 19, 28, 0, 39, 33, 35, 13, 3, 14, 22, 20, 1]","[32, 11, 15, 10, 8, 21, 18, 38, 26, 37, 7, 2, 29, 30, 31, 27]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,31.25,31.25,-0.375,30.952380952380953,31.25,"{1: 9, 2: 7}","[[3, 5], [6, 2]]","[[2, 6], [5, 3]]",8,3,8,2
5,2,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[32, 19, 25, 1, 39, 2, 35, 33, 21, 8, 24, 4, 38, 30, 26, 10, 3, 9, 14, 31, 22, 0, 17, 23]","[36, 37, 15, 6, 11, 18, 20, 13, 12, 34, 16, 29, 28, 27, 5, 7]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,56.25,56.25,0.125,56.34920634920635,56.25,"{1: 7, 2: 9}","[[4, 4], [3, 5]]","[[5, 3], [4, 4]]",8,4,8,5
5,2,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[32, 19, 25, 1, 39, 2, 35, 33, 21, 8, 24, 4, 38, 30, 26, 10, 3, 9, 14, 31, 22, 0, 17, 23]","[36, 37, 15, 6, 11, 18, 20, 13, 12, 34, 16, 29, 28, 27, 5, 7]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,56.25,56.25,0.125,57.27272727272727,56.25,"{1: 11, 2: 5}","[[6, 2], [5, 3]]","[[3, 5], [2, 6]]",8,6,8,3
5,3,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[1, 15, 0, 14, 34, 4, 25, 7, 22, 31, 38, 18, 8, 3, 36, 33, 27, 20, 19, 39, 35, 24, 23, 32]","[6, 16, 5, 37, 13, 30, 10, 29, 9, 21, 11, 17, 26, 28, 12, 2]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,50.0,50.0,0.0,50.0,50.0,"{1: 2, 2: 14}","[[1, 7], [1, 7]]","[[7, 1], [7, 1]]",8,1,8,7
5,3,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[1, 15, 0, 14, 34, 4, 25, 7, 22, 31, 38, 18, 8, 3, 36, 33, 27, 20, 19, 39, 35, 24, 23, 32]","[6, 16, 5, 37, 13, 30, 10, 29, 9, 21, 11, 17, 26, 28, 12, 2]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,43.75,43.75,-0.125,42.72727272727273,43.75,"{1: 5, 2: 11}","[[2, 6], [3, 5]]","[[5, 3], [6, 2]]",8,2,8,5
5,4,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[17, 30, 15, 11, 10, 14, 20, 2, 16, 13, 35, 24, 25, 5, 22, 34, 27, 19, 7, 31, 8, 6, 26, 3]","[36, 37, 18, 4, 28, 29, 21, 38, 12, 33, 39, 32, 1, 23, 9, 0]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,43.75,43.75,-0.125,42.72727272727273,43.75,"{1: 11, 2: 5}","[[5, 3], [6, 2]]","[[2, 6], [3, 5]]",8,5,8,2
5,4,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[17, 30, 15, 11, 10, 14, 20, 2, 16, 13, 35, 24, 25, 5, 22, 34, 27, 19, 7, 31, 8, 6, 26, 3]","[36, 37, 18, 4, 28, 29, 21, 38, 12, 33, 39, 32, 1, 23, 9, 0]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,68.75,68.75,0.375,71.81818181818183,68.75,"{1: 5, 2: 11}","[[4, 4], [1, 7]]","[[7, 1], [4, 4]]",8,4,8,7
5,5,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[28, 25, 23, 36, 14, 34, 16, 37, 6, 15, 5, 21, 10, 19, 8, 11, 38, 4, 35, 33, 27, 32, 24, 13]","[17, 22, 30, 20, 39, 12, 18, 29, 0, 9, 3, 2, 1, 26, 7, 31]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,43.75,43.75,-0.125,42.72727272727273,43.75,"{1: 5, 2: 11}","[[2, 6], [3, 5]]","[[5, 3], [6, 2]]",8,2,8,5
5,5,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[28, 25, 23, 36, 14, 34, 16, 37, 6, 15, 5, 21, 10, 19, 8, 11, 38, 4, 35, 33, 27, 32, 24, 13]","[17, 22, 30, 20, 39, 12, 18, 29, 0, 9, 3, 2, 1, 26, 7, 31]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,56.25,56.25,0.125,56.34920634920635,56.25,"{1: 7, 2: 9}","[[4, 4], [3, 5]]","[[5, 3], [4, 4]]",8,4,8,5
5,6,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[18, 15, 32, 0, 22, 16, 1, 11, 33, 2, 4, 3, 14, 5, 29, 27, 12, 35, 31, 34, 9, 7, 24, 10]","[36, 37, 39, 17, 30, 13, 8, 28, 26, 25, 6, 20, 21, 23, 38, 19]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,50.0,50.0,0.0,50.0,50.0,"{1: 10, 2: 6}","[[5, 3], [5, 3]]","[[3, 5], [3, 5]]",8,5,8,3
5,6,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[18, 15, 32, 0, 22, 16, 1, 11, 33, 2, 4, 3, 14, 5, 29, 27, 12, 35, 31, 34, 9, 7, 24, 10]","[36, 37, 39, 17, 30, 13, 8, 28, 26, 25, 6, 20, 21, 23, 38, 19]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,62.5,62.5,0.25,62.5,62.5,"{1: 8, 2: 8}","[[5, 3], [3, 5]]","[[5, 3], [3, 5]]",8,5,8,5
5,7,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[33, 38, 4, 18, 16, 10, 19, 34, 15, 9, 23, 39, 32, 22, 31, 21, 5, 28, 1, 8, 13, 7, 36, 12]","[11, 24, 35, 25, 6, 27, 26, 14, 0, 29, 17, 37, 2, 3, 30, 20]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,37.5,37.5,-0.25,36.66666666666667,37.5,"{1: 10, 2: 6}","[[4, 4], [6, 2]]","[[2, 6], [4, 4]]",8,4,8,2
5,7,FBCSP_SVM,0_4s,0,2000,24,16,29,2000,"[33, 38, 4, 18, 16, 10, 19, 34, 15, 9, 23, 39, 32, 22, 31, 21, 5, 28, 1, 8, 13, 7, 36, 12]","[11, 24, 35, 25, 6, 27, 26, 14, 0, 29, 17, 37, 2, 3, 30, 20]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,56.25,56.25,0.125,56.34920634920635,56.25,"{1: 9, 2: 7}","[[5, 3], [4, 4]]","[[4, 4], [3, 5]]",8,5,8,4
5,8,CSP_LDA,0_4s,0,2000,24,16,29,2000,"[29, 31, 32, 27, 1, 23, 4, 18, 15, 33, 26, 0, 10, 2, 30, 16, 8, 3, 17, 11, 25, 34, 13, 6]","[22, 37, 36, 9, 35, 12, 5, 19, 14, 38, 28, 24, 7, 39, 21, 20]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,43.75,43.75,-0.125,43.65079365079365,43.75,"{1: 7, 2: 9}","[[3, 5], [4, 4]]","[[4, 4], [5, 3]]",8,3,8,4
