subject_id,rep,band,accuracy,balanced_accuracy
44,9,20-30,0.6875,0.6875
44,9,8-15,0.8125,0.8125
45,0,8-12,0.6875,0.7063492063492063
45,0,8-20,0.75,0.7619047619047619
45,0,8-30,0.5625,0.5952380952380952
45,0,12-20,0.5,0.5238095238095238
45,0,15-20,0.5625,0.6111111111111112
45,0,15-30,0.5625,0.5793650793650793
45,0,20-30,0.625,0.6349206349206349
45,0,8-15,0.75,0.7619047619047619
45,1,8-12,0.625,0.6349206349206349
45,1,8-20,0.8125,0.8174603174603174
45,1,8-30,0.6875,0.7063492063492063
45,1,12-20,0.75,0.746031746031746
45,1,15-20,0.375,0.36507936507936506
45,1,15-30,0.375,0.38095238095238093
45,1,20-30,0.75,0.7619047619047619
45,1,8-15,0.6875,0.6904761904761905
45,2,8-12,0.75,0.7619047619047619
45,2,8-20,0.75,0.7619047619047619
45,2,8-30,0.5625,0.5634920634920635
45,2,12-20,0.5625,0.5476190476190476
45,2,15-20,0.5625,0.5634920634920635
45,2,15-30,0.875,0.8571428571428572
45,2,20-30,0.8125,0.8174603174603174
45,2,8-15,0.625,0.6507936507936507
45,3,8-12,0.625,0.6507936507936507
45,3,8-20,0.8125,0.8333333333333333
45,3,8-30,0.8125,0.8174603174603174
45,3,12-20,0.5625,0.5793650793650793
45,3,15-20,0.5625,0.5952380952380952
45,3,15-30,0.5625,0.5634920634920635
45,3,20-30,0.625,0.6190476190476191
45,3,8-15,0.6875,0.7063492063492063
45,4,8-12,0.625,0.7
45,4,8-20,0.875,0.8666666666666667
45,4,8-30,0.5,0.5333333333333333
45,4,12-20,0.5625,0.65
45,4,15-20,0.5,0.6
45,4,15-30,0.625,0.7
45,4,20-30,0.5,0.5333333333333333
45,4,8-15,0.625,0.6333333333333333
45,5,8-12,0.875,0.8888888888888888
45,5,8-20,0.75,0.7777777777777778
45,5,8-30,0.625,0.6666666666666666
45,5,12-20,0.5625,0.5952380952380952
45,5,15-20,0.4375,0.45238095238095233
45,5,15-30,0.625,0.6666666666666666
45,5,20-30,0.4375,0.45238095238095233
45,5,8-15,0.875,0.8888888888888888
45,6,8-12,0.75,0.75
45,6,8-20,0.75,0.75
45,6,8-30,0.4375,0.4375
45,6,12-20,0.5625,0.5625
45,6,15-20,0.5625,0.5625
45,6,15-30,0.75,0.75
45,6,20-30,0.8125,0.8125
45,6,8-15,0.6875,0.6875
45,7,8-12,0.625,0.6666666666666667
45,7,8-20,0.625,0.6666666666666667
45,7,8-30,0.5625,0.6166666666666667
45,7,12-20,0.5625,0.65
45,7,15-20,0.5625,0.5833333333333333
45,7,15-30,0.6875,0.7166666666666667
45,7,20-30,0.75,0.7666666666666666
45,7,8-15,0.75,0.7666666666666666
45,8,8-12,0.6875,0.6875
45,8,8-20,0.8125,0.8125
45,8,8-30,0.75,0.75
45,8,12-20,0.75,0.75
45,8,15-20,0.4375,0.4375
45,8,15-30,0.8125,0.8125
45,8,20-30,0.75,0.75
45,8,8-15,0.8125,0.8125
45,9,8-12,0.6875,0.7166666666666667
45,9,8-20,0.8125,0.8166666666666667
45,9,8-30,0.6875,0.7166666666666667
45,9,12-20,0.8125,0.85
45,9,15-20,0.6875,0.75
45,9,15-30,0.8125,0.85
45,9,20-30,0.6875,0.7166666666666667
45,9,8-15,0.75,0.7333333333333334
46,0,8-12,0.4375,0.5909090909090909
46,0,8-20,0.3125,0.5
46,0,8-30,0.3125,0.5
46,0,12-20,0.375,0.5454545454545454
46,0,15-20,0.3125,0.5
46,0,15-30,0.3125,0.5
46,0,20-30,0.4375,0.5909090909090909
46,0,8-15,0.3125,0.5
46,1,8-12,0.4375,0.5363636363636364
46,1,8-20,0.375,0.5454545454545454
46,1,8-30,0.3125,0.4454545454545455
46,1,12-20,0.375,0.5454545454545454
46,1,15-20,0.375,0.49090909090909096
46,1,15-30,0.375,0.49090909090909096
46,1,20-30,0.5,0.6363636363636364
46,1,8-15,0.3125,0.5
46,2,8-12,0.625,0.6507936507936507
46,2,8-20,0.5,0.5238095238095238
46,2,8-30,0.375,0.3968253968253968
46,2,12-20,0.8125,0.8174603174603174
46,2,15-20,0.5625,0.5476190476190476
46,2,15-30,0.3125,0.2936507936507936
46,2,20-30,0.625,0.6190476190476191
46,2,8-15,0.5,0.5238095238095238
46,3,8-12,0.5625,0.65
46,3,8-20,0.5,0.6
46,3,8-30,0.5625,0.65
46,3,12-20,0.6875,0.75
46,3,15-20,0.5625,0.65
46,3,15-30,0.625,0.7
46,3,20-30,0.5625,0.6166666666666667
46,3,8-15,0.5,0.6
46,4,8-12,0.5,0.5238095238095238
46,4,8-20,0.5,0.5238095238095238
46,4,8-30,0.5,0.5079365079365079
46,4,12-20,0.5625,0.5634920634920635
46,4,15-20,0.8125,0.8015873015873016
46,4,15-30,0.6875,0.6746031746031746
46,4,20-30,0.5,0.47619047619047616
46,4,8-15,0.375,0.4126984126984127
46,5,8-12,0.5625,0.5793650793650793
46,5,8-20,0.5,0.5079365079365079
46,5,8-30,0.5,0.5079365079365079
46,5,12-20,0.5,0.5079365079365079
46,5,15-20,0.5625,0.5634920634920635
46,5,15-30,0.75,0.7619047619047619
46,5,20-30,0.5625,0.5634920634920635
46,5,8-15,0.4375,0.45238095238095233
46,6,8-12,0.625,0.6190476190476191
46,6,8-20,0.5,0.5079365079365079
46,6,8-30,0.5625,0.5793650793650793
46,6,12-20,0.625,0.6349206349206349
46,6,15-20,0.5625,0.5952380952380952
46,6,15-30,0.5625,0.6111111111111112
46,6,20-30,0.375,0.3968253968253968
46,6,8-15,0.625,0.6507936507936507
46,7,8-12,0.5,0.6
46,7,8-20,0.3125,0.3833333333333333
46,7,8-30,0.375,0.43333333333333335
46,7,12-20,0.375,0.43333333333333335
46,7,15-20,0.4375,0.4833333333333333
46,7,15-30,0.4375,0.5166666666666667
46,7,20-30,0.5,0.5333333333333333
46,7,8-15,0.375,0.4666666666666667
46,8,8-12,0.5625,0.5793650793650793
46,8,8-20,0.25,0.25396825396825395
46,8,8-30,0.25,0.25396825396825395
46,8,12-20,0.3125,0.2936507936507936
46,8,15-20,0.375,0.36507936507936506
46,8,15-30,0.25,0.23809523809523808
46,8,20-30,0.375,0.38095238095238093
46,8,8-15,0.4375,0.45238095238095233
46,9,8-12,0.5,0.5396825396825397
46,9,8-20,0.3125,0.32539682539682535
46,9,8-30,0.3125,0.32539682539682535
46,9,12-20,0.5,0.5079365079365079
46,9,15-20,0.5625,0.5793650793650793
46,9,15-30,0.5625,0.5793650793650793
46,9,20-30,0.5,0.5079365079365079
46,9,8-15,0.375,0.38095238095238093
47,0,8-12,0.5,0.5238095238095238
47,0,8-20,0.5,0.5079365079365079
47,0,8-30,0.375,0.38095238095238093
47,0,12-20,0.375,0.3968253968253968
47,0,15-20,0.5625,0.6111111111111112
47,0,15-30,0.4375,0.4365079365079365
47,0,20-30,0.5,0.5238095238095238
47,0,8-15,0.4375,0.45238095238095233
47,1,8-12,0.4375,0.4365079365079365
47,1,8-20,0.5625,0.5793650793650793
47,1,8-30,0.5,0.5079365079365079
47,1,12-20,0.5,0.47619047619047616
47,1,15-20,0.375,0.38095238095238093
47,1,15-30,0.375,0.3968253968253968
47,1,20-30,0.625,0.6507936507936507
47,1,8-15,0.4375,0.45238095238095233
47,2,8-12,0.5,0.5
47,2,8-20,0.4375,0.4375
47,2,8-30,0.5,0.5
47,2,12-20,0.375,0.375
47,2,15-20,0.375,0.375
47,2,15-30,0.5,0.5
47,2,20-30,0.4375,0.4375
47,2,8-15,0.5,0.5
47,3,8-12,0.3125,0.4166666666666667
47,3,8-20,0.5625,0.65
47,3,8-30,0.5,0.5666666666666667
47,3,12-20,0.4375,0.5166666666666667
47,3,15-20,0.25,0.26666666666666666
47,3,15-30,0.5,0.5333333333333333
47,3,20-30,0.4375,0.4833333333333333
47,3,8-15,0.375,0.5
47,4,8-12,0.5,0.5
47,4,8-20,0.5625,0.5625
47,4,8-30,0.4375,0.4375
47,4,12-20,0.375,0.375
47,4,15-20,0.1875,0.1875
47,4,15-30,0.3125,0.3125
47,4,20-30,0.3125,0.3125
47,4,8-15,0.4375,0.4375
47,5,8-12,0.4375,0.46825396825396826
47,5,8-20,0.625,0.6190476190476191
47,5,8-30,0.4375,0.45238095238095233
47,5,12-20,0.625,0.6507936507936507
47,5,15-20,0.625,0.6349206349206349
47,5,15-30,0.6875,0.7063492063492063
47,5,20-30,0.4375,0.4365079365079365
47,5,8-15,0.5625,0.5793650793650793
47,6,8-12,0.625,0.625
47,6,8-20,0.5,0.5
47,6,8-30,0.375,0.375
47,6,12-20,0.5,0.5
47,6,15-20,0.5625,0.5625
47,6,15-30,0.5,0.5
47,6,20-30,0.75,0.75
47,6,8-15,0.6875,0.6875
47,7,8-12,0.5625,0.6166666666666667
47,7,8-20,0.5625,0.5833333333333333
47,7,8-30,0.4375,0.5166666666666667
47,7,12-20,0.25,0.3
47,7,15-20,0.375,0.4666666666666667
47,7,15-30,0.5,0.5333333333333333
47,7,20-30,0.1875,0.21666666666666667
47,7,8-15,0.5625,0.6166666666666667
47,8,8-12,0.5,0.5555555555555556
47,8,8-20,0.75,0.7777777777777778
47,8,8-30,0.5625,0.5793650793650793
47,8,12-20,0.4375,0.46825396825396826
47,8,15-20,0.4375,0.4365079365079365
47,8,15-30,0.4375,0.45238095238095233
47,8,20-30,0.375,0.38095238095238093
47,8,8-15,0.6875,0.7222222222222222
47,9,8-12,0.375,0.38095238095238093
47,9,8-20,0.375,0.3968253968253968
47,9,8-30,0.3125,0.3412698412698413
47,9,12-20,0.375,0.3968253968253968
47,9,15-20,0.5625,0.5793650793650793
47,9,15-30,0.375,0.38095238095238093
47,9,20-30,0.3125,0.32539682539682535
47,9,8-15,0.375,0.3968253968253968
48,0,8-12,0.375,0.375
48,0,8-20,0.375,0.375
48,0,8-30,0.375,0.375
48,0,12-20,0.4375,0.4375
48,0,15-20,0.4375,0.4375
48,0,15-30,0.5,0.5
48,0,20-30,0.6875,0.6875
48,0,8-15,0.5625,0.5625
48,1,8-12,0.4375,0.45238095238095233
48,1,8-20,0.4375,0.45238095238095233
48,1,8-30,0.5,0.5238095238095238
48,1,12-20,0.625,0.6507936507936507
48,1,15-20,0.5,0.5079365079365079
48,1,15-30,0.5,0.5079365079365079
48,1,20-30,0.6875,0.6904761904761905
48,1,8-15,0.625,0.6349206349206349
48,2,8-12,0.5625,0.5833333333333333
48,2,8-20,0.4375,0.5166666666666667
48,2,8-30,0.5625,0.6166666666666667
48,2,12-20,0.5,0.5666666666666667
48,2,15-20,0.5,0.5666666666666667
48,2,15-30,0.5,0.5333333333333333
48,2,20-30,0.5,0.5
48,2,8-15,0.5625,0.65
48,3,8-12,0.5,0.5
48,3,8-20,0.3125,0.3125
48,3,8-30,0.5625,0.5625
48,3,12-20,0.375,0.375
48,3,15-20,0.4375,0.4375
48,3,15-30,0.5625,0.5625
48,3,20-30,0.6875,0.6875
48,3,8-15,0.4375,0.4375
48,4,8-12,0.375,0.43333333333333335
48,4,8-20,0.625,0.6333333333333333
48,4,8-30,0.5,0.5
48,4,12-20,0.6875,0.7166666666666667
48,4,15-20,0.5,0.5333333333333333
48,4,15-30,0.375,0.4
48,4,20-30,0.4375,0.5166666666666667
48,4,8-15,0.5625,0.65
48,5,8-12,0.375,0.4666666666666667
48,5,8-20,0.5,0.5666666666666667
48,5,8-30,0.4375,0.4833333333333333
48,5,12-20,0.4375,0.45
48,5,15-20,0.5625,0.5833333333333333
48,5,15-30,0.4375,0.4833333333333333
48,5,20-30,0.5625,0.6166666666666667
48,5,8-15,0.5,0.5666666666666667
48,6,8-12,0.5625,0.5625
48,6,8-20,0.75,0.75
48,6,8-30,0.5625,0.5625
48,6,12-20,0.625,0.625
48,6,15-20,0.625,0.625
48,6,15-30,0.375,0.375
48,6,20-30,0.5,0.5
48,6,8-15,0.6875,0.6875
48,7,8-12,0.3125,0.4166666666666667
48,7,8-20,0.375,0.43333333333333335
48,7,8-30,0.25,0.3
48,7,12-20,0.1875,0.25
48,7,15-20,0.25,0.26666666666666666
48,7,15-30,0.25,0.3333333333333333
48,7,20-30,0.5625,0.5833333333333333
48,7,8-15,0.3125,0.3833333333333333
48,8,8-12,0.5625,0.5634920634920635
48,8,8-20,0.3125,0.3412698412698413
48,8,8-30,0.4375,0.4365079365079365
48,8,12-20,0.375,0.36507936507936506
48,8,15-20,0.5625,0.5634920634920635
48,8,15-30,0.4375,0.4365079365079365
48,8,20-30,0.5625,0.5476190476190476
48,8,8-15,0.375,0.3968253968253968
48,9,8-12,0.5625,0.5634920634920635
48,9,8-20,0.6875,0.6746031746031746
48,9,8-30,0.375,0.3968253968253968
48,9,12-20,0.5625,0.5476190476190476
48,9,15-20,0.5625,0.5634920634920635
48,9,15-30,0.5,0.5238095238095238
48,9,20-30,0.6875,0.7063492063492063
48,9,8-15,0.6875,0.6904761904761905
49,0,8-12,0.5,0.5
49,0,8-20,0.6875,0.6875
49,0,8-30,0.5,0.5
49,0,12-20,0.5,0.5
49,0,15-20,0.625,0.625
49,0,15-30,0.5,0.5
49,0,20-30,0.625,0.625
49,0,8-15,0.5,0.5
49,1,8-12,0.375,0.4666666666666667
49,1,8-20,0.6875,0.7166666666666667
49,1,8-30,0.5,0.5333333333333333
49,1,12-20,0.625,0.6666666666666667
49,1,15-20,0.5,0.5333333333333333
49,1,15-30,0.3125,0.35
49,1,20-30,0.375,0.4
49,1,8-15,0.5,0.5333333333333333
49,2,8-12,0.5625,0.5625
49,2,8-20,0.75,0.75
49,2,8-30,0.5,0.5
49,2,12-20,0.75,0.75
49,2,15-20,0.6875,0.6875
49,2,15-30,0.25,0.25
49,2,20-30,0.375,0.375
49,2,8-15,0.625,0.625
49,3,8-12,0.625,0.6666666666666667
49,3,8-20,0.6875,0.75
49,3,8-30,0.5,0.5
49,3,12-20,0.75,0.7666666666666666
49,3,15-20,0.4375,0.55
49,3,15-30,0.5,0.5666666666666667
49,3,20-30,0.375,0.4
49,3,8-15,0.6875,0.6833333333333333
49,4,8-12,0.3125,0.5416666666666666
49,4,8-20,0.3125,0.4583333333333333
49,4,8-30,0.3125,0.5416666666666666
49,4,12-20,0.375,0.5833333333333334
49,4,15-20,0.25,0.4166666666666667
49,4,15-30,0.4375,0.625
49,4,20-30,0.3125,0.5416666666666666
49,4,8-15,0.3125,0.5416666666666666
49,5,8-12,0.6875,0.75
49,5,8-20,0.5625,0.65
49,5,8-30,0.4375,0.5166666666666667
49,5,12-20,0.625,0.6666666666666667
49,5,15-20,0.4375,0.4833333333333333
49,5,15-30,0.3125,0.35
49,5,20-30,0.4375,0.5166666666666667
49,5,8-15,0.5625,0.65
49,6,8-12,0.5625,0.5625
49,6,8-20,0.8125,0.8125
49,6,8-30,0.6875,0.6875
49,6,12-20,0.625,0.625
49,6,15-20,0.5625,0.5625
49,6,15-30,0.75,0.75
49,6,20-30,0.8125,0.8125
49,6,8-15,0.5625,0.5625
49,7,8-12,0.5,0.5079365079365079
49,7,8-20,0.5625,0.5793650793650793
49,7,8-30,0.6875,0.7063492063492063
49,7,12-20,0.4375,0.46825396825396826
49,7,15-20,0.375,0.3968253968253968
49,7,15-30,0.3125,0.32539682539682535
49,7,20-30,0.4375,0.46825396825396826
49,7,8-15,0.75,0.7619047619047619
49,8,8-12,0.375,0.4666666666666667
49,8,8-20,0.625,0.6666666666666667
49,8,8-30,0.4375,0.5166666666666667
49,8,12-20,0.5625,0.5833333333333333
49,8,15-20,0.375,0.4
49,8,15-30,0.5,0.5666666666666667
49,8,20-30,0.625,0.6666666666666667
49,8,8-15,0.5,0.5666666666666667
49,9,8-12,0.3125,0.3833333333333333
49,9,8-20,0.4375,0.5166666666666667
49,9,8-30,0.375,0.5
49,9,12-20,0.4375,0.5166666666666667
49,9,15-20,0.5,0.6
49,9,15-30,0.375,0.5
49,9,20-30,0.375,0.5
49,9,8-15,0.5,0.5666666666666667
50,0,8-12,0.375,0.43636363636363634
50,0,8-20,0.5625,0.6818181818181819
50,0,8-30,0.5,0.5818181818181818
50,0,12-20,0.3125,0.4454545454545455
50,0,15-20,0.4375,0.5363636363636364
50,0,15-30,0.375,0.49090909090909096
50,0,20-30,0.25,0.34545454545454546
50,0,8-15,0.5,0.5818181818181818
50,1,8-12,0.3125,0.35714285714285715
50,1,8-20,0.375,0.4126984126984127
50,1,8-30,0.375,0.3968253968253968
50,1,12-20,0.375,0.4126984126984127
50,1,15-20,0.3125,0.32539682539682535
50,1,15-30,0.3125,0.3412698412698413
50,1,20-30,0.375,0.38095238095238093
50,1,8-15,0.4375,0.46825396825396826
50,2,8-12,0.6875,0.6875
50,2,8-20,0.625,0.625
50,2,8-30,0.5625,0.5625
50,2,12-20,0.75,0.75
50,2,15-20,0.5625,0.5625
50,2,15-30,0.5,0.5
50,2,20-30,0.5,0.5
50,2,8-15,0.6875,0.6875
50,3,8-12,0.375,0.375
50,3,8-20,0.625,0.625
50,3,8-30,0.5625,0.5625
50,3,12-20,0.5625,0.5625
50,3,15-20,0.6875,0.6875
50,3,15-30,0.5,0.5
50,3,20-30,0.375,0.375
50,3,8-15,0.5,0.5
50,4,8-12,0.4375,0.4375
50,4,8-20,0.5625,0.5625
50,4,8-30,0.4375,0.4375
50,4,12-20,0.6875,0.6875
50,4,15-20,0.5625,0.5625
50,4,15-30,0.5625,0.5625
50,4,20-30,0.5,0.5
50,4,8-15,0.4375,0.4375
50,5,8-12,0.5625,0.5634920634920635
50,5,8-20,0.5,0.5396825396825397
50,5,8-30,0.4375,0.4841269841269841
50,5,12-20,0.375,0.38095238095238093
50,5,15-20,0.5625,0.5793650793650793
50,5,15-30,0.4375,0.45238095238095233
50,5,20-30,0.4375,0.46825396825396826
50,5,8-15,0.375,0.42857142857142855
50,6,8-12,0.5625,0.5625
50,6,8-20,0.5625,0.5625
50,6,8-30,0.625,0.625
50,6,12-20,0.5625,0.5625
50,6,15-20,0.5625,0.5625
50,6,15-30,0.4375,0.4375
50,6,20-30,0.375,0.375
50,6,8-15,0.5625,0.5625
50,7,8-12,0.5625,0.5952380952380952
50,7,8-20,0.6875,0.7063492063492063
50,7,8-30,0.625,0.6349206349206349
50,7,12-20,0.5,0.5079365079365079
50,7,15-20,0.5,0.47619047619047616
50,7,15-30,0.5625,0.5793650793650793
50,7,20-30,0.4375,0.45238095238095233
50,7,8-15,0.5,0.5238095238095238
50,8,8-12,0.75,0.7777777777777778
50,8,8-20,0.5625,0.5793650793650793
50,8,8-30,0.625,0.6666666666666666
50,8,12-20,0.375,0.4126984126984127
50,8,15-20,0.625,0.6349206349206349
50,8,15-30,0.8125,0.8174603174603174
50,8,20-30,0.5,0.5079365079365079
50,8,8-15,0.8125,0.8333333333333333
50,9,8-12,0.6875,0.75
50,9,8-20,0.625,0.6666666666666667
50,9,8-30,0.5625,0.6166666666666667
50,9,12-20,0.5,0.5666666666666667
50,9,15-20,0.4375,0.5166666666666667
50,9,15-30,0.4375,0.5166666666666667
50,9,20-30,0.5,0.6
50,9,8-15,0.5625,0.6166666666666667
