run_id,fold_id,fold_label,model_name,strategy,n_train,n_test,best_epoch,stopped_epoch,best_valid_loss,accuracy,balanced_accuracy,confusion_matrix,prediction_histogram,collapse_diagnostics,spatial_conv,spatial_update_stats,subject_id
20260519_1300_ea4dc683,5,subject=40,SignalJEPA_PreLocal,new,32,8,3,18,0.6963381767272949,0.625,0.625,"[[4, 0], [3, 1]]","[7, 1]","{'prediction_histogram': [7, 1], 'collapse_ratio': 0.875, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11412035, 0.0885534, 0.07216492, 0.04033791, 0.04043142, 0.08947018, 0.09935044, 0.11607586, 0.11536697, 0.16245317, 0.12814346, 0.09440958, 0.07557008, 0.12182148, 0.0971289, 0.11310112, 0.07469229, 0.07689412, 0.11243661, 0.09678866, 0.10681792, 0.13417041, 0.06917561, 0.08073115, 0.11054077, 0.08275566, 0.08481157, 0.04720628, 0.11430969], 'channel_signed_mean': [0.11412035, -0.06946073, 0.06817808, -0.02557669, 0.03396305, 0.03686051, 0.02511844, 0.07043689, 0.01900764, -0.0075685, 0.04920425, -0.03337088, 0.02147361, 0.08946483, -0.00848637, 0.09220875, -0.0157058, -0.07316774, 0.0554706, -0.00782187, -0.01983579, 0.04058369, -0.04627351, 0.00930383, 0.02397849, -0.00104626, -0.02495, 0.03223356, 0.00539065], 'channel_l2': [0.24678604, 0.19201273, 0.18845938, 0.09558265, 0.10968421, 0.19134341, 0.21744065, 0.24646989, 0.23414314, 0.32722926, 0.2718395, 0.20114742, 0.167566, 0.26259768, 0.2336545, 0.24689816, 0.1633537, 0.18721551, 0.26165402, 0.20568603, 0.22940455, 0.29259661, 0.14530918, 0.18616214, 0.24599074, 0.20425816, 0.18974327, 0.10792151, 0.24897823], 'global_abs_mean': 0.09516654, 'global_l2': 1.16890144}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.16890143, 'delta_l2': 0.01280239, 'delta_max_abs': 0.00150049, 'relative_delta': 0.01095559, 'changed': True}",40
20260519_1300_ea4dc683,1,subject=41,SignalJEPA_PreLocal,new,32,8,20,35,0.6534984707832336,0.625,0.625,"[[2, 2], [1, 3]]","[3, 5]","{'prediction_histogram': [3, 5], 'collapse_ratio': 0.625, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 1}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11611371, 0.08871869, 0.06970916, 0.04086568, 0.04266177, 0.09523957, 0.1054135, 0.11474556, 0.11169222, 0.15953848, 0.12986919, 0.08881351, 0.0717214, 0.12388352, 0.09983999, 0.11324591, 0.07504988, 0.07956519, 0.10909143, 0.09498937, 0.10831005, 0.13326225, 0.07295059, 0.07781783, 0.10693809, 0.08093103, 0.08925757, 0.04551481, 0.11499935], 'channel_signed_mean': [0.11611371, -0.07237923, 0.06734398, -0.02380408, 0.03520824, 0.04366356, 0.02797434, 0.06988281, 0.02071159, -0.00863879, 0.05463279, -0.03120058, 0.0188378, 0.08825935, -0.00943036, 0.09557522, -0.01399177, -0.07764244, 0.05535591, -0.00787373, -0.01691469, 0.03765409, -0.05004428, 0.00958207, 0.02254101, -0.00020287, -0.0305578, 0.02511407, 0.00169614], 'channel_l2': [0.24913888, 0.19796875, 0.18336062, 0.09514606, 0.11382609, 0.20107235, 0.22671099, 0.24222928, 0.2276026, 0.32132423, 0.27364606, 0.18931918, 0.15767048, 0.26415265, 0.23420899, 0.25106409, 0.16524725, 0.19107176, 0.25605217, 0.20339289, 0.23273501, 0.29261872, 0.15216219, 0.17691253, 0.23674494, 0.20385168, 0.19702417, 0.10665139, 0.25105286], 'global_abs_mean': 0.09519825, 'global_l2': 1.16683686}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.16683683, 'delta_l2': 0.05805889, 'delta_max_abs': 0.00939557, 'relative_delta': 0.04968364, 'changed': True}",41
20260519_1300_ea4dc683,2,subject=41,SignalJEPA_PreLocal,new,32,8,83,98,0.5439742803573608,0.5,0.5,"[[2, 2], [2, 2]]","[4, 4]","{'prediction_histogram': [4, 4], 'collapse_ratio': 0.5, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11991654, 0.09100842, 0.07365534, 0.03472646, 0.03821238, 0.10053498, 0.10249905, 0.11227807, 0.11042024, 0.15515694, 0.12789397, 0.09220858, 0.06668024, 0.11379335, 0.1038278, 0.10511357, 0.06289457, 0.08730458, 0.11406595, 0.09260117, 0.11184863, 0.13176548, 0.07179803, 0.07725952, 0.10505645, 0.07923126, 0.09351373, 0.04287826, 0.11657692], 'channel_signed_mean': [0.11991654, -0.06624991, 0.0634781, -0.03374083, 0.03648897, 0.0514676, 0.0280278, 0.05975482, 0.0122587, -0.01923569, 0.05574726, -0.01819695, 0.00396546, 0.07617252, -0.02218112, 0.09092457, -0.00513759, -0.08730458, 0.04630542, -0.00677954, -0.00529055, 0.03046914, -0.05505581, 0.00770097, 0.02347007, 0.00831235, -0.0308969, 0.02061882, 0.00625943], 'channel_l2': [0.25714085, 0.1992338, 0.18134314, 0.0949271, 0.11922915, 0.21065924, 0.21944417, 0.23535775, 0.22239691, 0.31568104, 0.27008706, 0.18814221, 0.15927531, 0.24531098, 0.24287319, 0.23658285, 0.15003769, 0.2098515, 0.25872508, 0.19989249, 0.23349082, 0.28854129, 0.15145682, 0.17428736, 0.23175082, 0.19949503, 0.20833385, 0.10655171, 0.26150542], 'global_abs_mean': 0.0943007, 'global_l2': 1.16146469}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.16146471, 'delta_l2': 0.13688202, 'delta_max_abs': 0.02373993, 'relative_delta': 0.11713619, 'changed': True}",41
20260519_1300_ea4dc683,3,subject=41,SignalJEPA_PreLocal,new,32,8,1,16,0.7196019887924194,0.75,0.75,"[[4, 0], [2, 2]]","[6, 2]","{'prediction_histogram': [6, 2], 'collapse_ratio': 0.75, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11425989, 0.08835939, 0.07110917, 0.03991339, 0.0404546, 0.09020232, 0.10026138, 0.11521756, 0.1145871, 0.16226941, 0.12838183, 0.09496723, 0.07429583, 0.12126455, 0.09798332, 0.11344636, 0.0741888, 0.07748321, 0.11330819, 0.0971048, 0.10761491, 0.13469493, 0.0689844, 0.0816071, 0.11024005, 0.08214338, 0.08509912, 0.04710319, 0.11364108], 'channel_signed_mean': [0.11425989, -0.06878042, 0.06759875, -0.02539675, 0.03367162, 0.03740155, 0.02511576, 0.06973524, 0.01895557, -0.00795455, 0.04939141, -0.03265774, 0.02031756, 0.08842214, -0.00908734, 0.09279238, -0.01470605, -0.07421488, 0.05552473, -0.00774938, -0.01925621, 0.03987499, -0.04707861, 0.01029141, 0.02374002, -0.00034703, -0.0257147, 0.03115023, 0.00614039], 'channel_l2': [0.24678631, 0.19180627, 0.18675746, 0.09469796, 0.1084355, 0.19236572, 0.21924591, 0.24461809, 0.2326245, 0.32667011, 0.27221042, 0.20175065, 0.16531067, 0.26108709, 0.23427016, 0.24764912, 0.1631864, 0.18853544, 0.2623553, 0.20677789, 0.23099504, 0.29346693, 0.14509511, 0.18674359, 0.24512291, 0.20349292, 0.19030976, 0.10751703, 0.24823573], 'global_abs_mean': 0.09517884, 'global_l2': 1.16859245}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.16859241, 'delta_l2': 0.00538514, 'delta_max_abs': 0.00050001, 'relative_delta': 0.00460831, 'changed': True}",41
20260519_1300_ea4dc683,4,subject=41,SignalJEPA_PreLocal,new,32,8,84,99,0.5353227853775024,0.375,0.375,"[[2, 2], [3, 1]]","[5, 3]","{'prediction_histogram': [5, 3], 'collapse_ratio': 0.625, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.12220996, 0.0935754, 0.06504613, 0.04629151, 0.04148745, 0.09212478, 0.10876402, 0.11422922, 0.10490594, 0.15252487, 0.12863463, 0.08412023, 0.07140938, 0.12149157, 0.103411, 0.10902242, 0.07902189, 0.09048411, 0.10945308, 0.09079631, 0.10408836, 0.13790262, 0.07703151, 0.07796711, 0.10111305, 0.08417417, 0.08834912, 0.04370862, 0.11451003], 'channel_signed_mean': [0.12220996, -0.06593305, 0.05854513, -0.0292732, 0.03423085, 0.04956532, 0.03151439, 0.05835906, 0.01768638, -0.01415502, 0.05950524, -0.02790725, 0.00660945, 0.07950049, -0.01881475, 0.09636591, -0.01793542, -0.08750994, 0.04493498, -0.01459277, -0.01340739, 0.04141163, -0.05038971, 0.0135241, 0.02235512, 0.01026516, -0.02980256, 0.01831461, 0.00506133], 'channel_l2': [0.25879994, 0.20345545, 0.16655508, 0.11034089, 0.12473693, 0.19502459, 0.2293407, 0.23816983, 0.2135119, 0.31011504, 0.27747375, 0.17835155, 0.16410677, 0.25794426, 0.23965918, 0.24894783, 0.17955469, 0.21478122, 0.24607773, 0.19751541, 0.21760111, 0.30415794, 0.15756646, 0.17332439, 0.2220947, 0.20272179, 0.20209195, 0.09800819, 0.25771713], 'global_abs_mean': 0.09509823, 'global_l2': 1.16387105}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.1638711, 'delta_l2': 0.14269639, 'delta_max_abs': 0.02303039, 'relative_delta': 0.12211182, 'changed': True}",41
20260519_1300_ea4dc683,5,subject=38,SignalJEPA_PreLocal,new,32,8,80,95,0.5935004353523254,0.375,0.375,"[[2, 2], [3, 1]]","[5, 3]","{'prediction_histogram': [5, 3], 'collapse_ratio': 0.625, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.12562309, 0.07972393, 0.07561506, 0.04605023, 0.03381198, 0.08859082, 0.11098666, 0.10876475, 0.12331446, 0.16897817, 0.11616142, 0.09581825, 0.07366569, 0.11944263, 0.10500614, 0.10509916, 0.07573182, 0.0843031, 0.11491483, 0.10095426, 0.10042293, 0.12888277, 0.08210105, 0.08500289, 0.0997941, 0.08025619, 0.08681501, 0.05237872, 0.11929892], 'channel_signed_mean': [0.12562309, -0.04862168, 0.07199052, -0.02693766, 0.03321867, 0.03453399, 0.03766087, 0.06670071, 0.00803361, -0.01408662, 0.04558069, -0.02915904, 0.01386564, 0.07767716, -0.01023703, 0.09076347, -0.01493319, -0.08012598, 0.04621548, -0.01200143, -0.01799064, 0.04105726, -0.05916727, 0.00437594, 0.00680685, -0.00448808, -0.03076661, 0.02812365, 0.00165462], 'channel_l2': [0.27260739, 0.16939066, 0.19296835, 0.10813139, 0.10005073, 0.19121067, 0.23854502, 0.23237164, 0.24885425, 0.34056765, 0.25045148, 0.20047747, 0.16426001, 0.25436163, 0.24540719, 0.22933871, 0.16488874, 0.20643358, 0.25168854, 0.2121297, 0.21606787, 0.28292096, 0.17341773, 0.20528488, 0.23312305, 0.19663094, 0.18612897, 0.12533455, 0.25437391], 'global_abs_mean': 0.09612101, 'global_l2': 1.17469418}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.17469422, 'delta_l2': 0.15129619, 'delta_max_abs': 0.02445784, 'relative_delta': 0.12947106, 'changed': True}",38
20260519_1300_ea4dc683,5,subject=41,SignalJEPA_PreLocal,new,32,8,1,16,0.7514420747756958,0.25,0.25,"[[1, 3], [3, 1]]","[4, 4]","{'prediction_histogram': [4, 4], 'collapse_ratio': 0.5, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11425989, 0.08835939, 0.07135917, 0.0396634, 0.0407046, 0.08995233, 0.10051139, 0.11546756, 0.1148371, 0.16226952, 0.12788182, 0.09446722, 0.07429583, 0.12101457, 0.09748332, 0.11319637, 0.0741888, 0.07748321, 0.11330819, 0.0973548, 0.10786491, 0.13444494, 0.0689844, 0.0816071, 0.11024004, 0.08214338, 0.08559912, 0.04710319, 0.11414108], 'channel_signed_mean': [0.11425989, -0.06878042, 0.06784876, -0.02564675, 0.03392162, 0.03715155, 0.02536576, 0.06998524, 0.01870557, -0.00795445, 0.04889141, -0.03265774, 0.02081756, 0.08817214, -0.00858734, 0.09254239, -0.01470605, -0.07471488, 0.05552473, -0.00799938, -0.0195062, 0.040125, -0.04707862, 0.01029141, 0.02374001, -0.00034703, -0.0257147, 0.03115023, 0.00614039], 'channel_l2': [0.24678631, 0.19180627, 0.18741079, 0.09453457, 0.10877668, 0.19185053, 0.21954446, 0.24479936, 0.23307407, 0.32667023, 0.2715908, 0.20076962, 0.16475432, 0.26040047, 0.23372087, 0.24699247, 0.1631864, 0.1890541, 0.2623553, 0.20719412, 0.23163202, 0.29334965, 0.14509511, 0.18674359, 0.24512289, 0.20349292, 0.19106084, 0.10751703, 0.24877812], 'global_abs_mean': 0.09517885, 'global_l2': 1.16851258}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.16851262, 'delta_l2': 0.0053851, 'delta_max_abs': 0.00050001, 'relative_delta': 0.00460827, 'changed': True}",41
20260519_1300_ea4dc683,2,subject=42,SignalJEPA_PreLocal,new,32,8,26,41,0.636576771736145,0.5,0.5,"[[3, 1], [3, 1]]","[6, 2]","{'prediction_histogram': [6, 2], 'collapse_ratio': 0.75, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11676997, 0.09048214, 0.07258314, 0.03567311, 0.04525752, 0.09296683, 0.09734468, 0.12016231, 0.11375908, 0.16194604, 0.1360694, 0.09333181, 0.07574934, 0.1212426, 0.10405625, 0.1102797, 0.07403296, 0.07187705, 0.11018615, 0.09061705, 0.11024238, 0.13679473, 0.06896336, 0.07638115, 0.10522289, 0.07827681, 0.08238959, 0.04874012, 0.11259815], 'channel_signed_mean': [0.11676997, -0.06837066, 0.07258314, -0.02486582, 0.03489845, 0.04186778, 0.01827302, 0.079035, 0.02598215, -0.00824231, 0.0519961, -0.04110226, 0.0255311, 0.09403235, -0.01008058, 0.08692272, -0.02009146, -0.06835152, 0.05660009, -0.00938547, -0.02292419, 0.03688826, -0.0423614, 0.009489, 0.02184244, -0.00300187, -0.02585995, 0.03096984, 0.00584876], 'channel_l2': [0.24978474, 0.19746123, 0.19199713, 0.08743118, 0.11476913, 0.19485301, 0.21975881, 0.25676408, 0.23390067, 0.32498878, 0.28616107, 0.20495327, 0.17038915, 0.26423463, 0.24898227, 0.23663995, 0.15802267, 0.17757559, 0.25919065, 0.19607159, 0.23583494, 0.29739082, 0.14207861, 0.17216597, 0.23405622, 0.19729571, 0.18622415, 0.11402246, 0.24654904], 'global_abs_mean': 0.09496538, 'global_l2': 1.17068613}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.17068612, 'delta_l2': 0.07876509, 'delta_max_abs': 0.01179029, 'relative_delta': 0.06740288, 'changed': True}",42
20260519_1300_ea4dc683,3,subject=42,SignalJEPA_PreLocal,new,32,8,60,75,0.5794792175292969,0.5,0.5,"[[3, 1], [3, 1]]","[6, 2]","{'prediction_histogram': [6, 2], 'collapse_ratio': 0.75, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.12183473, 0.08903783, 0.07429532, 0.03855889, 0.04377091, 0.10513124, 0.09650479, 0.11648971, 0.11613794, 0.1501801, 0.13725401, 0.09129885, 0.07390478, 0.11421301, 0.10658717, 0.11724843, 0.07105152, 0.07525527, 0.11195429, 0.09029526, 0.10851236, 0.13150917, 0.07041734, 0.07338478, 0.11239745, 0.07822392, 0.08395055, 0.04380132, 0.10878603], 'channel_signed_mean': [0.12183473, -0.06483307, 0.07214112, -0.03037798, 0.03097994, 0.0422573, 0.02097675, 0.07893731, 0.02451716, -0.01374422, 0.05299429, -0.03855649, 0.02583381, 0.08977751, -0.01416351, 0.09663095, -0.02144653, -0.07300217, 0.05220598, -0.00523028, -0.02306999, 0.04269646, -0.04736941, 0.00955074, 0.03097612, -0.00909279, -0.02831193, 0.03115773, 0.00814867], 'channel_l2': [0.25905132, 0.19241701, 0.19682094, 0.10076646, 0.11329839, 0.21886805, 0.21167693, 0.25582847, 0.23837414, 0.30345285, 0.28271937, 0.20029336, 0.16953996, 0.24655123, 0.2491868, 0.25887486, 0.15399046, 0.18631917, 0.26029736, 0.19473679, 0.2298476, 0.29334116, 0.14661527, 0.16320898, 0.24343549, 0.20668387, 0.18618254, 0.10771972, 0.23849578], 'global_abs_mean': 0.0948961, 'global_l2': 1.16955483}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.16955479, 'delta_l2': 0.11964366, 'delta_max_abs': 0.0224736, 'relative_delta': 0.10238455, 'changed': True}",42
20260519_1300_ea4dc683,4,subject=42,SignalJEPA_PreLocal,new,32,8,64,79,0.5604215860366821,0.625,0.625,"[[3, 1], [2, 2]]","[5, 3]","{'prediction_histogram': [5, 3], 'collapse_ratio': 0.625, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11847031, 0.08880129, 0.07587245, 0.03453077, 0.03841931, 0.0989707, 0.09501518, 0.12735263, 0.11370064, 0.16088176, 0.13939355, 0.08997456, 0.08342724, 0.11787266, 0.09785927, 0.1050072, 0.08004054, 0.07278001, 0.1135814, 0.08498931, 0.1126578, 0.13257623, 0.06190323, 0.07206291, 0.1073204, 0.07921848, 0.08300732, 0.04915458, 0.10843961], 'channel_signed_mean': [0.11847031, -0.06997034, 0.07587245, -0.02915836, 0.02781479, 0.04687853, 0.0112835, 0.08701365, 0.03463585, -0.01286278, 0.05661948, -0.04726046, 0.03177652, 0.0905061, -0.0129627, 0.09242169, -0.02629596, -0.06670883, 0.05295771, -0.0082329, -0.0217262, 0.047977, -0.04670274, 0.01164746, 0.02925518, -0.00494929, -0.02991276, 0.02310355, 0.00310443], 'channel_l2': [0.26003376, 0.19615151, 0.19064014, 0.09208234, 0.11546409, 0.20705633, 0.21604533, 0.27147919, 0.23777086, 0.32592285, 0.29242134, 0.20388836, 0.18598659, 0.25386131, 0.23153776, 0.23636605, 0.16827206, 0.17273153, 0.26429212, 0.1823272, 0.24087313, 0.29588342, 0.13166432, 0.15925555, 0.23309137, 0.20627813, 0.18803167, 0.12044405, 0.2425849], 'global_abs_mean': 0.09459592, 'global_l2': 1.17514062}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.17514062, 'delta_l2': 0.13368906, 'delta_max_abs': 0.02211211, 'relative_delta': 0.11440383, 'changed': True}",42
20260519_1300_ea4dc683,5,subject=42,SignalJEPA_PreLocal,new,32,8,1,16,0.6629014611244202,0.625,0.625,"[[4, 0], [3, 1]]","[7, 1]","{'prediction_histogram': [7, 1], 'collapse_ratio': 0.875, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11450989, 0.08885939, 0.07085916, 0.03916339, 0.0409546, 0.08995233, 0.10051138, 0.11546756, 0.1143371, 0.16251941, 0.12863183, 0.09446722, 0.07429583, 0.12151455, 0.09798332, 0.11319637, 0.0744388, 0.07698321, 0.11280818, 0.0971048, 0.10786491, 0.13469493, 0.0694844, 0.08110709, 0.10999005, 0.08164338, 0.08509912, 0.04710319, 0.11389108], 'channel_signed_mean': [0.11450989, -0.06878042, 0.06784876, -0.02564676, 0.03367162, 0.03715155, 0.02536575, 0.07048523, 0.01870557, -0.00770455, 0.04914141, -0.03265774, 0.02081756, 0.08867214, -0.00858734, 0.09204239, -0.01495605, -0.07421488, 0.05552474, -0.00824938, -0.0195062, 0.03987499, -0.04707861, 0.0102914, 0.02349002, -0.00034703, -0.0257147, 0.03115023, 0.00639038], 'channel_l2': [0.24702647, 0.19261234, 0.18729846, 0.09373772, 0.10890591, 0.19173497, 0.21987498, 0.24509558, 0.23206143, 0.32704207, 0.27279201, 0.20076962, 0.16511717, 0.2616924, 0.23502095, 0.24653195, 0.16333324, 0.18823574, 0.2619004, 0.20698267, 0.23121502, 0.293488, 0.14578661, 0.18565358, 0.24435025, 0.20286569, 0.19008046, 0.10770617, 0.24833813], 'global_abs_mean': 0.09515299, 'global_l2': 1.16852319}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.16852314, 'delta_l2': 0.00538514, 'delta_max_abs': 0.00050001, 'relative_delta': 0.00460831, 'changed': True}",42
