target,branch,strategy,K,rep,balanced_accuracy
40,sjepa,transfer_plus_cal,24,4,0.625
40,sjepa,within_only,24,5,0.3125
40,sjepa,transfer_only,24,5,0.4375
40,sjepa,transfer_plus_cal,24,5,0.4375
40,sjepa,within_only,24,6,0.4375
40,sjepa,transfer_only,24,6,0.375
40,sjepa,transfer_plus_cal,24,6,0.4375
40,sjepa,within_only,24,7,0.5
40,sjepa,transfer_only,24,7,0.5
40,sjepa,transfer_plus_cal,24,7,0.5625
40,sjepa,within_only,24,8,0.6875
40,sjepa,transfer_only,24,8,0.4375
40,sjepa,transfer_plus_cal,24,8,0.4375
40,sjepa,within_only,24,9,0.5
40,sjepa,transfer_only,24,9,0.4375
40,sjepa,transfer_plus_cal,24,9,0.4375
40,fusion,transfer_only,0,0,0.425
40,fusion,transfer_plus_cal,0,0,0.425
40,fusion,transfer_only,0,1,0.425
40,fusion,transfer_plus_cal,0,1,0.425
40,fusion,transfer_only,0,2,0.425
40,fusion,transfer_plus_cal,0,2,0.425
40,fusion,transfer_only,0,3,0.425
40,fusion,transfer_plus_cal,0,3,0.425
40,fusion,transfer_only,0,4,0.425
40,fusion,transfer_plus_cal,0,4,0.425
40,fusion,transfer_only,0,5,0.425
40,fusion,transfer_plus_cal,0,5,0.425
40,fusion,transfer_only,0,6,0.425
40,fusion,transfer_plus_cal,0,6,0.425
40,fusion,transfer_only,0,7,0.425
40,fusion,transfer_plus_cal,0,7,0.425
40,fusion,transfer_only,0,8,0.425
40,fusion,transfer_plus_cal,0,8,0.425
40,fusion,transfer_only,0,9,0.425
40,fusion,transfer_plus_cal,0,9,0.425
40,fusion,within_only,4,0,0.6666666666666667
40,fusion,transfer_only,4,0,0.4444444444444444
40,fusion,transfer_plus_cal,4,0,0.5277777777777778
40,fusion,within_only,4,1,0.6666666666666667
40,fusion,transfer_only,4,1,0.41666666666666663
40,fusion,transfer_plus_cal,4,1,0.5
40,fusion,within_only,4,2,0.6388888888888888
40,fusion,transfer_only,4,2,0.38888888888888884
40,fusion,transfer_plus_cal,4,2,0.41666666666666663
40,fusion,within_only,4,3,0.5555555555555556
40,fusion,transfer_only,4,3,0.4444444444444444
40,fusion,transfer_plus_cal,4,3,0.5277777777777778
40,fusion,within_only,4,4,0.6666666666666667
40,fusion,transfer_only,4,4,0.4166666666666667
40,fusion,transfer_plus_cal,4,4,0.4444444444444444
40,fusion,within_only,4,5,0.611111111111111
40,fusion,transfer_only,4,5,0.4444444444444444
40,fusion,transfer_plus_cal,4,5,0.5
40,fusion,within_only,4,6,0.5833333333333334
40,fusion,transfer_only,4,6,0.38888888888888884
40,fusion,transfer_plus_cal,4,6,0.4444444444444444
40,fusion,within_only,4,7,0.4722222222222222
40,fusion,transfer_only,4,7,0.38888888888888884
40,fusion,transfer_plus_cal,4,7,0.38888888888888884
40,fusion,within_only,4,8,0.7222222222222222
40,fusion,transfer_only,4,8,0.41666666666666663
40,fusion,transfer_plus_cal,4,8,0.4444444444444444
40,fusion,within_only,4,9,0.5277777777777778
40,fusion,transfer_only,4,9,0.41666666666666663
40,fusion,transfer_plus_cal,4,9,0.4444444444444444
40,fusion,within_only,8,0,0.53125
40,fusion,transfer_only,8,0,0.4375
40,fusion,transfer_plus_cal,8,0,0.46875
40,fusion,within_only,8,1,0.75
40,fusion,transfer_only,8,1,0.46875
40,fusion,transfer_plus_cal,8,1,0.625
40,fusion,within_only,8,2,0.71875
40,fusion,transfer_only,8,2,0.46875
40,fusion,transfer_plus_cal,8,2,0.46875
40,fusion,within_only,8,3,0.5625
40,fusion,transfer_only,8,3,0.4375
40,fusion,transfer_plus_cal,8,3,0.46875
40,fusion,within_only,8,4,0.6875
40,fusion,transfer_only,8,4,0.4375
40,fusion,transfer_plus_cal,8,4,0.4375
40,fusion,within_only,8,5,0.5625
40,fusion,transfer_only,8,5,0.4375
40,fusion,transfer_plus_cal,8,5,0.53125
40,fusion,within_only,8,6,0.84375
40,fusion,transfer_only,8,6,0.4375
40,fusion,transfer_plus_cal,8,6,0.4375
40,fusion,within_only,8,7,0.65625
40,fusion,transfer_only,8,7,0.4375
40,fusion,transfer_plus_cal,8,7,0.5
40,fusion,within_only,8,8,0.75
40,fusion,transfer_only,8,8,0.40625
40,fusion,transfer_plus_cal,8,8,0.46875
40,fusion,within_only,8,9,0.90625
40,fusion,transfer_only,8,9,0.53125
40,fusion,transfer_plus_cal,8,9,0.65625
40,fusion,within_only,12,0,0.8928571428571428
40,fusion,transfer_only,12,0,0.4642857142857143
40,fusion,transfer_plus_cal,12,0,0.5714285714285714
40,fusion,within_only,12,1,0.6785714285714286
40,fusion,transfer_only,12,1,0.39285714285714285
40,fusion,transfer_plus_cal,12,1,0.4285714285714286
40,fusion,within_only,12,2,0.8214285714285714
40,fusion,transfer_only,12,2,0.3571428571428571
40,fusion,transfer_plus_cal,12,2,0.6071428571428572
40,fusion,within_only,12,3,0.7142857142857143
40,fusion,transfer_only,12,3,0.42857142857142855
40,fusion,transfer_plus_cal,12,3,0.5357142857142857
40,fusion,within_only,12,4,0.7857142857142857
40,fusion,transfer_only,12,4,0.4285714285714286
40,fusion,transfer_plus_cal,12,4,0.5357142857142857
40,fusion,within_only,12,5,0.75
40,fusion,transfer_only,12,5,0.3571428571428571
40,fusion,transfer_plus_cal,12,5,0.4285714285714286
40,fusion,within_only,12,6,0.6071428571428572
40,fusion,transfer_only,12,6,0.42857142857142855
40,fusion,transfer_plus_cal,12,6,0.5357142857142857
40,fusion,within_only,12,7,0.8571428571428572
40,fusion,transfer_only,12,7,0.4285714285714286
40,fusion,transfer_plus_cal,12,7,0.5
40,fusion,within_only,12,8,0.7857142857142857
40,fusion,transfer_only,12,8,0.39285714285714285
40,fusion,transfer_plus_cal,12,8,0.5
40,fusion,within_only,12,9,0.8214285714285714
40,fusion,transfer_only,12,9,0.39285714285714285
40,fusion,transfer_plus_cal,12,9,0.4642857142857143
40,fusion,within_only,16,0,0.75
40,fusion,transfer_only,16,0,0.5
40,fusion,transfer_plus_cal,16,0,0.625
40,fusion,within_only,16,1,0.875
40,fusion,transfer_only,16,1,0.5
40,fusion,transfer_plus_cal,16,1,0.6666666666666666
40,fusion,within_only,16,2,0.75
40,fusion,transfer_only,16,2,0.41666666666666663
40,fusion,transfer_plus_cal,16,2,0.5833333333333334
40,fusion,within_only,16,3,0.7083333333333333
40,fusion,transfer_only,16,3,0.45833333333333337
40,fusion,transfer_plus_cal,16,3,0.5833333333333333
40,fusion,within_only,16,4,0.75
40,fusion,transfer_only,16,4,0.41666666666666663
40,fusion,transfer_plus_cal,16,4,0.5833333333333333
40,fusion,within_only,16,5,0.8333333333333333
40,fusion,transfer_only,16,5,0.45833333333333337
40,fusion,transfer_plus_cal,16,5,0.625
40,fusion,within_only,16,6,0.75
40,fusion,transfer_only,16,6,0.45833333333333337
40,fusion,transfer_plus_cal,16,6,0.5416666666666667
40,fusion,within_only,16,7,0.7916666666666667
40,fusion,transfer_only,16,7,0.4166666666666667
40,fusion,transfer_plus_cal,16,7,0.45833333333333337
40,fusion,within_only,16,8,0.7916666666666667
40,fusion,transfer_only,16,8,0.41666666666666663
40,fusion,transfer_plus_cal,16,8,0.5833333333333333
40,fusion,within_only,16,9,0.875
40,fusion,transfer_only,16,9,0.5
40,fusion,transfer_plus_cal,16,9,0.625
40,fusion,within_only,24,0,0.9375
40,fusion,transfer_only,24,0,0.3125
40,fusion,transfer_plus_cal,24,0,0.5
40,fusion,within_only,24,1,0.8125
40,fusion,transfer_only,24,1,0.3125
40,fusion,transfer_plus_cal,24,1,0.5
40,fusion,within_only,24,2,0.8125
40,fusion,transfer_only,24,2,0.5
40,fusion,transfer_plus_cal,24,2,0.625
40,fusion,within_only,24,3,0.875
40,fusion,transfer_only,24,3,0.4375
40,fusion,transfer_plus_cal,24,3,0.625
40,fusion,within_only,24,4,0.8125
40,fusion,transfer_only,24,4,0.375
40,fusion,transfer_plus_cal,24,4,0.5
40,fusion,within_only,24,5,0.75
40,fusion,transfer_only,24,5,0.5
40,fusion,transfer_plus_cal,24,5,0.625
40,fusion,within_only,24,6,0.8125
40,fusion,transfer_only,24,6,0.5
40,fusion,transfer_plus_cal,24,6,0.625
40,fusion,within_only,24,7,0.8125
40,fusion,transfer_only,24,7,0.4375
40,fusion,transfer_plus_cal,24,7,0.625
40,fusion,within_only,24,8,0.875
40,fusion,transfer_only,24,8,0.375
40,fusion,transfer_plus_cal,24,8,0.5
40,fusion,within_only,24,9,0.75
40,fusion,transfer_only,24,9,0.4375
40,fusion,transfer_plus_cal,24,9,0.5625
44,riemann,transfer_only,0,0,0.475
44,riemann,transfer_plus_cal,0,0,0.475
44,riemann,transfer_only,0,1,0.475
44,riemann,transfer_plus_cal,0,1,0.475
44,riemann,transfer_only,0,2,0.475
44,riemann,transfer_plus_cal,0,2,0.475
44,riemann,transfer_only,0,3,0.475
44,riemann,transfer_plus_cal,0,3,0.475
44,riemann,transfer_only,0,4,0.475
44,riemann,transfer_plus_cal,0,4,0.475
44,riemann,transfer_only,0,5,0.475
44,riemann,transfer_plus_cal,0,5,0.475
44,riemann,transfer_only,0,6,0.475
44,riemann,transfer_plus_cal,0,6,0.475
44,riemann,transfer_only,0,7,0.475
44,riemann,transfer_plus_cal,0,7,0.475
44,riemann,transfer_only,0,8,0.475
44,riemann,transfer_plus_cal,0,8,0.475
44,riemann,transfer_only,0,9,0.475
44,riemann,transfer_plus_cal,0,9,0.475
44,riemann,within_only,4,0,0.5555555555555556
44,riemann,transfer_only,4,0,0.4722222222222222
44,riemann,transfer_plus_cal,4,0,0.5833333333333334
44,riemann,within_only,4,1,0.5555555555555556
44,riemann,transfer_only,4,1,0.4722222222222222
44,riemann,transfer_plus_cal,4,1,0.5555555555555556
44,riemann,within_only,4,2,0.5833333333333334
44,riemann,transfer_only,4,2,0.4722222222222222
44,riemann,transfer_plus_cal,4,2,0.5277777777777778
44,riemann,within_only,4,3,0.4722222222222222
44,riemann,transfer_only,4,3,0.4722222222222222
44,riemann,transfer_plus_cal,4,3,0.5
44,riemann,within_only,4,4,0.4166666666666667
44,riemann,transfer_only,4,4,0.4722222222222222
44,riemann,transfer_plus_cal,4,4,0.5277777777777778
44,riemann,within_only,4,5,0.5555555555555556
44,riemann,transfer_only,4,5,0.4722222222222222
44,riemann,transfer_plus_cal,4,5,0.6111111111111112
44,riemann,within_only,4,6,0.5277777777777778
44,riemann,transfer_only,4,6,0.4722222222222222
44,riemann,transfer_plus_cal,4,6,0.5555555555555556
44,riemann,within_only,4,7,0.6111111111111112
44,riemann,transfer_only,4,7,0.4722222222222222
44,riemann,transfer_plus_cal,4,7,0.5
44,riemann,within_only,4,8,0.5555555555555556
44,riemann,transfer_only,4,8,0.5
44,riemann,transfer_plus_cal,4,8,0.5
44,riemann,within_only,4,9,0.5833333333333334
44,riemann,transfer_only,4,9,0.4722222222222222
44,riemann,transfer_plus_cal,4,9,0.5833333333333333
44,riemann,within_only,8,0,0.40625
44,riemann,transfer_only,8,0,0.46875
44,riemann,transfer_plus_cal,8,0,0.5625
44,riemann,within_only,8,1,0.65625
44,riemann,transfer_only,8,1,0.46875
44,riemann,transfer_plus_cal,8,1,0.625
44,riemann,within_only,8,2,0.5625
44,riemann,transfer_only,8,2,0.46875
44,riemann,transfer_plus_cal,8,2,0.59375
44,riemann,within_only,8,3,0.4375
44,riemann,transfer_only,8,3,0.46875
44,riemann,transfer_plus_cal,8,3,0.59375
44,riemann,within_only,8,4,0.625
44,riemann,transfer_only,8,4,0.4375
44,riemann,transfer_plus_cal,8,4,0.46875
44,riemann,within_only,8,5,0.5625
44,riemann,transfer_only,8,5,0.46875
44,riemann,transfer_plus_cal,8,5,0.5
44,riemann,within_only,8,6,0.5625
44,riemann,transfer_only,8,6,0.4375
44,riemann,transfer_plus_cal,8,6,0.5625
44,riemann,within_only,8,7,0.5
44,riemann,transfer_only,8,7,0.46875
44,riemann,transfer_plus_cal,8,7,0.59375
44,riemann,within_only,8,8,0.59375
44,riemann,transfer_only,8,8,0.5
44,riemann,transfer_plus_cal,8,8,0.625
44,riemann,within_only,8,9,0.5
44,riemann,transfer_only,8,9,0.46875
44,riemann,transfer_plus_cal,8,9,0.53125
44,riemann,within_only,12,0,0.5
44,riemann,transfer_only,12,0,0.5
44,riemann,transfer_plus_cal,12,0,0.6071428571428571
44,riemann,within_only,12,1,0.6071428571428572
44,riemann,transfer_only,12,1,0.5357142857142857
44,riemann,transfer_plus_cal,12,1,0.6071428571428571
44,riemann,within_only,12,2,0.5357142857142857
44,riemann,transfer_only,12,2,0.4642857142857143
44,riemann,transfer_plus_cal,12,2,0.6428571428571428
44,riemann,within_only,12,3,0.5
44,riemann,transfer_only,12,3,0.46428571428571425
44,riemann,transfer_plus_cal,12,3,0.6071428571428572
44,riemann,within_only,12,4,0.4642857142857143
44,riemann,transfer_only,12,4,0.46428571428571425
44,riemann,transfer_plus_cal,12,4,0.6071428571428571
44,riemann,within_only,12,5,0.42857142857142855
44,riemann,transfer_only,12,5,0.42857142857142855
44,riemann,transfer_plus_cal,12,5,0.5357142857142857
44,riemann,within_only,12,6,0.4285714285714286
44,riemann,transfer_only,12,6,0.46428571428571425
44,riemann,transfer_plus_cal,12,6,0.6071428571428571
44,riemann,within_only,12,7,0.4642857142857143
44,riemann,transfer_only,12,7,0.5
44,riemann,transfer_plus_cal,12,7,0.5357142857142857
44,riemann,within_only,12,8,0.42857142857142855
44,riemann,transfer_only,12,8,0.5357142857142857
44,riemann,transfer_plus_cal,12,8,0.6785714285714286
44,riemann,within_only,12,9,0.5714285714285714
44,riemann,transfer_only,12,9,0.42857142857142855
44,riemann,transfer_plus_cal,12,9,0.5357142857142857
44,riemann,within_only,16,0,0.6666666666666667
44,riemann,transfer_only,16,0,0.5
44,riemann,transfer_plus_cal,16,0,0.5
44,riemann,within_only,16,1,0.5
44,riemann,transfer_only,16,1,0.5
44,riemann,transfer_plus_cal,16,1,0.6666666666666667
44,riemann,within_only,16,2,0.6666666666666667
44,riemann,transfer_only,16,2,0.45833333333333337
44,riemann,transfer_plus_cal,16,2,0.5416666666666666
44,riemann,within_only,16,3,0.625
44,riemann,transfer_only,16,3,0.4583333333333333
44,riemann,transfer_plus_cal,16,3,0.5416666666666666
44,riemann,within_only,16,4,0.45833333333333337
44,riemann,transfer_only,16,4,0.375
44,riemann,transfer_plus_cal,16,4,0.4583333333333333
44,riemann,within_only,16,5,0.4166666666666667
44,riemann,transfer_only,16,5,0.4166666666666667
44,riemann,transfer_plus_cal,16,5,0.45833333333333337
44,riemann,within_only,16,6,0.6666666666666667
44,riemann,transfer_only,16,6,0.5
44,riemann,transfer_plus_cal,16,6,0.5
44,riemann,within_only,16,7,0.5416666666666666
44,riemann,transfer_only,16,7,0.5
44,riemann,transfer_plus_cal,16,7,0.5833333333333334
44,riemann,within_only,16,8,0.5416666666666666
44,riemann,transfer_only,16,8,0.5416666666666666
44,riemann,transfer_plus_cal,16,8,0.5833333333333333
44,riemann,within_only,16,9,0.45833333333333337
44,riemann,transfer_only,16,9,0.5
44,riemann,transfer_plus_cal,16,9,0.7083333333333334
44,riemann,within_only,24,0,0.3125
44,riemann,transfer_only,24,0,0.4375
44,riemann,transfer_plus_cal,24,0,0.375
44,riemann,within_only,24,1,0.5
44,riemann,transfer_only,24,1,0.5
44,riemann,transfer_plus_cal,24,1,0.625
44,riemann,within_only,24,2,0.5
44,riemann,transfer_only,24,2,0.4375
44,riemann,transfer_plus_cal,24,2,0.4375
44,riemann,within_only,24,3,0.625
44,riemann,transfer_only,24,3,0.4375
44,riemann,transfer_plus_cal,24,3,0.5625
44,riemann,within_only,24,4,0.375
44,riemann,transfer_only,24,4,0.5
44,riemann,transfer_plus_cal,24,4,0.4375
44,riemann,within_only,24,5,0.5625
44,riemann,transfer_only,24,5,0.3125
44,riemann,transfer_plus_cal,24,5,0.375
44,riemann,within_only,24,6,0.625
44,riemann,transfer_only,24,6,0.5
44,riemann,transfer_plus_cal,24,6,0.625
44,riemann,within_only,24,7,0.4375
44,riemann,transfer_only,24,7,0.375
44,riemann,transfer_plus_cal,24,7,0.4375
44,riemann,within_only,24,8,0.5
44,riemann,transfer_only,24,8,0.4375
44,riemann,transfer_plus_cal,24,8,0.5625
44,riemann,within_only,24,9,0.6875
44,riemann,transfer_only,24,9,0.5
44,riemann,transfer_plus_cal,24,9,0.5
44,sjepa,transfer_only,0,0,0.6000000000000001
44,sjepa,transfer_plus_cal,0,0,0.6000000000000001
44,sjepa,transfer_only,0,1,0.6000000000000001
44,sjepa,transfer_plus_cal,0,1,0.6000000000000001
44,sjepa,transfer_only,0,2,0.6000000000000001
44,sjepa,transfer_plus_cal,0,2,0.6000000000000001
44,sjepa,transfer_only,0,3,0.6000000000000001
44,sjepa,transfer_plus_cal,0,3,0.6000000000000001
44,sjepa,transfer_only,0,4,0.6000000000000001
44,sjepa,transfer_plus_cal,0,4,0.6000000000000001
44,sjepa,transfer_only,0,5,0.6000000000000001
44,sjepa,transfer_plus_cal,0,5,0.6000000000000001
44,sjepa,transfer_only,0,6,0.6000000000000001
44,sjepa,transfer_plus_cal,0,6,0.6000000000000001
44,sjepa,transfer_only,0,7,0.6000000000000001
44,sjepa,transfer_plus_cal,0,7,0.6000000000000001
44,sjepa,transfer_only,0,8,0.6000000000000001
44,sjepa,transfer_plus_cal,0,8,0.6000000000000001
44,sjepa,transfer_only,0,9,0.6000000000000001
44,sjepa,transfer_plus_cal,0,9,0.6000000000000001
44,sjepa,within_only,4,0,0.38888888888888884
44,sjepa,transfer_only,4,0,0.5555555555555556
44,sjepa,transfer_plus_cal,4,0,0.5555555555555556
44,sjepa,within_only,4,1,0.4722222222222222
44,sjepa,transfer_only,4,1,0.5833333333333334
44,sjepa,transfer_plus_cal,4,1,0.5833333333333334
44,sjepa,within_only,4,2,0.4444444444444444
44,sjepa,transfer_only,4,2,0.6111111111111112
44,sjepa,transfer_plus_cal,4,2,0.6111111111111112
44,sjepa,within_only,4,3,0.3888888888888889
44,sjepa,transfer_only,4,3,0.5833333333333334
44,sjepa,transfer_plus_cal,4,3,0.5833333333333334
44,sjepa,within_only,4,4,0.5277777777777778
44,sjepa,transfer_only,4,4,0.5833333333333333
44,sjepa,transfer_plus_cal,4,4,0.5555555555555556
44,sjepa,within_only,4,5,0.5555555555555556
44,sjepa,transfer_only,4,5,0.6388888888888888
44,sjepa,transfer_plus_cal,4,5,0.6111111111111112
44,sjepa,within_only,4,6,0.5
44,sjepa,transfer_only,4,6,0.6666666666666667
44,sjepa,transfer_plus_cal,4,6,0.6666666666666667
44,sjepa,within_only,4,7,0.3888888888888889
44,sjepa,transfer_only,4,7,0.5833333333333333
44,sjepa,transfer_plus_cal,4,7,0.5833333333333333
44,sjepa,within_only,4,8,0.5
44,sjepa,transfer_only,4,8,0.5833333333333333
44,sjepa,transfer_plus_cal,4,8,0.5833333333333333
44,sjepa,within_only,4,9,0.5833333333333334
44,sjepa,transfer_only,4,9,0.5833333333333333
44,sjepa,transfer_plus_cal,4,9,0.5555555555555556
44,sjepa,within_only,8,0,0.375
44,sjepa,transfer_only,8,0,0.5625
44,sjepa,transfer_plus_cal,8,0,0.5625
44,sjepa,within_only,8,1,0.46875
44,sjepa,transfer_only,8,1,0.59375
44,sjepa,transfer_plus_cal,8,1,0.59375
44,sjepa,within_only,8,2,0.5
44,sjepa,transfer_only,8,2,0.625
44,sjepa,transfer_plus_cal,8,2,0.59375
44,sjepa,within_only,8,3,0.4375
44,sjepa,transfer_only,8,3,0.59375
44,sjepa,transfer_plus_cal,8,3,0.59375
44,sjepa,within_only,8,4,0.5
44,sjepa,transfer_only,8,4,0.53125
44,sjepa,transfer_plus_cal,8,4,0.5
44,sjepa,within_only,8,5,0.40625
44,sjepa,transfer_only,8,5,0.53125
44,sjepa,transfer_plus_cal,8,5,0.5
44,sjepa,within_only,8,6,0.5625
44,sjepa,transfer_only,8,6,0.59375
44,sjepa,transfer_plus_cal,8,6,0.59375
44,sjepa,within_only,8,7,0.53125
44,sjepa,transfer_only,8,7,0.5625
44,sjepa,transfer_plus_cal,8,7,0.5625
44,sjepa,within_only,8,8,0.59375
44,sjepa,transfer_only,8,8,0.65625
44,sjepa,transfer_plus_cal,8,8,0.65625
44,sjepa,within_only,8,9,0.40625
44,sjepa,transfer_only,8,9,0.59375
44,sjepa,transfer_plus_cal,8,9,0.5625
44,sjepa,within_only,12,0,0.4285714285714286
44,sjepa,transfer_only,12,0,0.6071428571428572
44,sjepa,transfer_plus_cal,12,0,0.6071428571428572
44,sjepa,within_only,12,1,0.4642857142857143
44,sjepa,transfer_only,12,1,0.5
44,sjepa,transfer_plus_cal,12,1,0.4642857142857143
44,sjepa,within_only,12,2,0.5
44,sjepa,transfer_only,12,2,0.5714285714285714
44,sjepa,transfer_plus_cal,12,2,0.5714285714285714
44,sjepa,within_only,12,3,0.5
44,sjepa,transfer_only,12,3,0.5714285714285714
44,sjepa,transfer_plus_cal,12,3,0.5714285714285714
44,sjepa,within_only,12,4,0.5
44,sjepa,transfer_only,12,4,0.6785714285714286
44,sjepa,transfer_plus_cal,12,4,0.6785714285714286
44,sjepa,within_only,12,5,0.3214285714285714
44,sjepa,transfer_only,12,5,0.6785714285714286
44,sjepa,transfer_plus_cal,12,5,0.6785714285714286
44,sjepa,within_only,12,6,0.5
44,sjepa,transfer_only,12,6,0.6071428571428572
44,sjepa,transfer_plus_cal,12,6,0.5714285714285714
44,sjepa,within_only,12,7,0.5
44,sjepa,transfer_only,12,7,0.5714285714285714
44,sjepa,transfer_plus_cal,12,7,0.6071428571428572
44,sjepa,within_only,12,8,0.4285714285714286
44,sjepa,transfer_only,12,8,0.6785714285714286
44,sjepa,transfer_plus_cal,12,8,0.6428571428571428
44,sjepa,within_only,12,9,0.5357142857142857
44,sjepa,transfer_only,12,9,0.6428571428571429
44,sjepa,transfer_plus_cal,12,9,0.6428571428571429
44,sjepa,within_only,16,0,0.5
44,sjepa,transfer_only,16,0,0.625
44,sjepa,transfer_plus_cal,16,0,0.625
44,sjepa,within_only,16,1,0.4166666666666667
44,sjepa,transfer_only,16,1,0.5833333333333334
44,sjepa,transfer_plus_cal,16,1,0.5833333333333334
44,sjepa,within_only,16,2,0.4583333333333333
44,sjepa,transfer_only,16,2,0.5833333333333334
44,sjepa,transfer_plus_cal,16,2,0.5416666666666667
44,sjepa,within_only,16,3,0.375
44,sjepa,transfer_only,16,3,0.5833333333333333
44,sjepa,transfer_plus_cal,16,3,0.5833333333333333
44,sjepa,within_only,16,4,0.5
44,sjepa,transfer_only,16,4,0.6666666666666667
44,sjepa,transfer_plus_cal,16,4,0.625
44,sjepa,within_only,16,5,0.5416666666666666
44,sjepa,transfer_only,16,5,0.5833333333333334
44,sjepa,transfer_plus_cal,16,5,0.5833333333333334
44,sjepa,within_only,16,6,0.375
44,sjepa,transfer_only,16,6,0.6666666666666666
44,sjepa,transfer_plus_cal,16,6,0.6666666666666666
44,sjepa,within_only,16,7,0.5
44,sjepa,transfer_only,16,7,0.625
44,sjepa,transfer_plus_cal,16,7,0.625
44,sjepa,within_only,16,8,0.45833333333333337
44,sjepa,transfer_only,16,8,0.625
44,sjepa,transfer_plus_cal,16,8,0.625
44,sjepa,within_only,16,9,0.45833333333333337
44,sjepa,transfer_only,16,9,0.5833333333333333
44,sjepa,transfer_plus_cal,16,9,0.5833333333333333
44,sjepa,within_only,24,0,0.5
44,sjepa,transfer_only,24,0,0.5625
44,sjepa,transfer_plus_cal,24,0,0.5625
44,sjepa,within_only,24,1,0.5
44,sjepa,transfer_only,24,1,0.625
44,sjepa,transfer_plus_cal,24,1,0.625
44,sjepa,within_only,24,2,0.375
44,sjepa,transfer_only,24,2,0.6875
44,sjepa,transfer_plus_cal,24,2,0.625
44,sjepa,within_only,24,3,0.5625
44,sjepa,transfer_only,24,3,0.75
44,sjepa,transfer_plus_cal,24,3,0.8125
44,sjepa,within_only,24,4,0.4375
44,sjepa,transfer_only,24,4,0.6875
44,sjepa,transfer_plus_cal,24,4,0.6875
44,sjepa,within_only,24,5,0.4375
44,sjepa,transfer_only,24,5,0.625
44,sjepa,transfer_plus_cal,24,5,0.625
44,sjepa,within_only,24,6,0.5625
44,sjepa,transfer_only,24,6,0.625
44,sjepa,transfer_plus_cal,24,6,0.5625
44,sjepa,within_only,24,7,0.5
44,sjepa,transfer_only,24,7,0.75
44,sjepa,transfer_plus_cal,24,7,0.75
44,sjepa,within_only,24,8,0.4375
44,sjepa,transfer_only,24,8,0.6875
44,sjepa,transfer_plus_cal,24,8,0.6875
44,sjepa,within_only,24,9,0.375
44,sjepa,transfer_only,24,9,0.375
44,sjepa,transfer_plus_cal,24,9,0.375
44,fusion,transfer_only,0,0,0.5499999999999999
44,fusion,transfer_plus_cal,0,0,0.5499999999999999
44,fusion,transfer_only,0,1,0.5499999999999999
44,fusion,transfer_plus_cal,0,1,0.5499999999999999
44,fusion,transfer_only,0,2,0.5499999999999999
44,fusion,transfer_plus_cal,0,2,0.5499999999999999
44,fusion,transfer_only,0,3,0.5499999999999999
44,fusion,transfer_plus_cal,0,3,0.5499999999999999
44,fusion,transfer_only,0,4,0.5499999999999999
44,fusion,transfer_plus_cal,0,4,0.5499999999999999
44,fusion,transfer_only,0,5,0.5499999999999999
44,fusion,transfer_plus_cal,0,5,0.5499999999999999
44,fusion,transfer_only,0,6,0.5499999999999999
44,fusion,transfer_plus_cal,0,6,0.5499999999999999
44,fusion,transfer_only,0,7,0.5499999999999999
44,fusion,transfer_plus_cal,0,7,0.5499999999999999
44,fusion,transfer_only,0,8,0.5499999999999999
44,fusion,transfer_plus_cal,0,8,0.5499999999999999
44,fusion,transfer_only,0,9,0.5499999999999999
44,fusion,transfer_plus_cal,0,9,0.5499999999999999
44,fusion,within_only,4,0,0.5
44,fusion,transfer_only,4,0,0.5555555555555556
44,fusion,transfer_plus_cal,4,0,0.6666666666666666
44,fusion,within_only,4,1,0.5277777777777778
44,fusion,transfer_only,4,1,0.5555555555555556
44,fusion,transfer_plus_cal,4,1,0.5833333333333333
44,fusion,within_only,4,2,0.5833333333333334
44,fusion,transfer_only,4,2,0.5555555555555556
44,fusion,transfer_plus_cal,4,2,0.5555555555555556
44,fusion,within_only,4,3,0.41666666666666663
44,fusion,transfer_only,4,3,0.5555555555555556
44,fusion,transfer_plus_cal,4,3,0.5833333333333333
44,fusion,within_only,4,4,0.4444444444444444
44,fusion,transfer_only,4,4,0.5277777777777778
44,fusion,transfer_plus_cal,4,4,0.5
44,fusion,within_only,4,5,0.4722222222222222
44,fusion,transfer_only,4,5,0.5555555555555556
44,fusion,transfer_plus_cal,4,5,0.5555555555555556
44,fusion,within_only,4,6,0.4444444444444445
44,fusion,transfer_only,4,6,0.5555555555555556
44,fusion,transfer_plus_cal,4,6,0.5555555555555556
44,fusion,within_only,4,7,0.5555555555555556
44,fusion,transfer_only,4,7,0.5277777777777778
44,fusion,transfer_plus_cal,4,7,0.5277777777777778
44,fusion,within_only,4,8,0.5
44,fusion,transfer_only,4,8,0.5555555555555556
44,fusion,transfer_plus_cal,4,8,0.5555555555555556
44,fusion,within_only,4,9,0.5555555555555556
44,fusion,transfer_only,4,9,0.5555555555555556
44,fusion,transfer_plus_cal,4,9,0.5833333333333333
44,fusion,within_only,8,0,0.375
44,fusion,transfer_only,8,0,0.53125
44,fusion,transfer_plus_cal,8,0,0.53125
44,fusion,within_only,8,1,0.625
44,fusion,transfer_only,8,1,0.5625
44,fusion,transfer_plus_cal,8,1,0.59375
44,fusion,within_only,8,2,0.53125
44,fusion,transfer_only,8,2,0.5625
44,fusion,transfer_plus_cal,8,2,0.625
44,fusion,within_only,8,3,0.4375
44,fusion,transfer_only,8,3,0.5625
